episode,winner,reward_0,reward_1,epsilon_0,epsilon_1
1259,1,-1.013,0.987,0.05,0.05
1260,1,-1.009,0.991,0.05,0.05
1261,1,-1.009,0.991,0.05,0.05
1262,1,-1.009,0.991,0.05,0.05
1263,0,0.988,-1.012,0.05,0.05
1264,0,0.988,-1.012,0.05,0.05
1265,1,-1.009,0.991,0.05,0.05
1266,1,-1.009,0.991,0.05,0.05
1267,1,-1.009,0.991,0.05,0.05
1268,0,0.988,-1.012,0.05,0.05
1269,0,0.976,-1.024,0.05,0.05
1270,1,-1.009,0.991,0.05,0.05
1271,1,-1.003,0.997,0.05,0.05
1272,1,-1.009,0.991,0.05,0.05
1273,1,-1.009,0.991,0.05,0.05
1274,1,-1.019,0.981,0.05,0.05
1275,1,-1.019,0.981,0.05,0.05
1276,0,0.988,-1.012,0.05,0.05
1277,0,0.976,-1.024,0.05,0.05
1278,1,-1.017,0.983,0.05,0.05
1279,0,0.984,-1.016,0.05,0.05
1280,0,0.98,-1.02,0.05,0.05
1281,1,-1.019,0.981,0.05,0.05
1282,1,-1.009,0.991,0.05,0.05
1283,0,0.988,-1.012,0.05,0.05
1284,1,-1.013,0.987,0.05,0.05
1285,0,0.988,-1.012,0.05,0.05
1286,1,-1.013,0.987,0.05,0.05
1287,0,0.992,-1.008,0.05,0.05
1288,0,0.99,-1.01,0.05,0.05
1289,1,-1.019,0.981,0.05,0.05
1290,0,0.988,-1.012,0.05,0.05
1291,1,-1.017,0.983,0.05,0.05
1292,1,-1.023,0.977,0.05,0.05
1293,1,-1.015,0.985,0.05,0.05
1294,0,0.978,-1.022,0.05,0.05
1295,0,0.988,-1.012,0.05,0.05
1296,0,0.988,-1.012,0.05,0.05
1297,0,0.988,-1.012,0.05,0.05
1298,1,-1.027,0.973,0.05,0.05
1299,1,-1.011,0.989,0.05,0.05
1300,1,-1.019,0.981,0.05,0.05
1301,0,0.988,-1.012,0.05,0.05
1302,0,0.984,-1.016,0.05,0.05
1303,0,0.986,-1.014,0.05,0.05
1304,1,-1.019,0.981,0.05,0.05
1305,0,0.988,-1.012,0.05,0.05
1306,1,-1.021,0.979,0.05,0.05
1307,0,0.976,-1.024,0.05,0.05
1308,0,0.98,-1.02,0.05,0.05
1309,0,0.984,-1.016,0.05,0.05
1310,1,-1.019,0.981,0.05,0.05
1311,0,0.986,-1.014,0.05,0.05
1312,0,0.984,-1.016,0.05,0.05
1313,0,0.988,-1.012,0.05,0.05
1314,0,0.984,-1.016,0.05,0.05
1315,0,0.984,-1.016,0.05,0.05
1316,0,0.984,-1.016,0.05,0.05
1317,0,0.988,-1.012,0.05,0.05
1318,0,0.984,-1.016,0.05,0.05
1319,0,0.98,-1.02,0.05,0.05
1320,0,0.988,-1.012,0.05,0.05
1321,0,0.984,-1.016,0.05,0.05
1322,1,-1.005,0.995,0.05,0.05
1323,1,-1.009,0.991,0.05,0.05
1324,0,0.988,-1.012,0.05,0.05
1325,0,0.982,-1.018,0.05,0.05
1326,1,-1.027,0.973,0.05,0.05
1327,0,0.984,-1.016,0.05,0.05
1328,0,0.976,-1.024,0.05,0.05
1329,0,0.976,-1.024,0.05,0.05
1330,0,0.988,-1.012,0.05,0.05
1331,1,-1.009,0.991,0.05,0.05
1332,0,0.988,-1.012,0.05,0.05
1333,0,0.982,-1.018,0.05,0.05
1334,0,0.982,-1.018,0.05,0.05
1335,0,0.988,-1.012,0.05,0.05
1336,1,-1.007,0.993,0.05,0.05
1337,1,-1.011,0.989,0.05,0.05
1338,1,-1.011,0.989,0.05,0.05
1339,1,-1.011,0.989,0.05,0.05
1340,0,0.982,-1.018,0.05,0.05
1341,1,-1.009,0.991,0.05,0.05
1342,1,-1.011,0.989,0.05,0.05
1343,1,-1.011,0.989,0.05,0.05
1344,1,-1.011,0.989,0.05,0.05
1345,1,-1.019,0.981,0.05,0.05
1346,1,-1.011,0.989,0.05,0.05
1347,0,0.988,-1.012,0.05,0.05
1348,1,-1.019,0.981,0.05,0.05
1349,0,0.984,-1.016,0.05,0.05
1350,0,0.988,-1.012,0.05,0.05
1351,0,0.988,-1.012,0.05,0.05
1352,1,-1.015,0.985,0.05,0.05
1353,1,-1.011,0.989,0.05,0.05
1354,0,0.976,-1.024,0.05,0.05
1355,0,0.98,-1.02,0.05,0.05
1356,0,0.98,-1.02,0.05,0.05
1357,1,-1.019,0.981,0.05,0.05
1358,0,0.988,-1.012,0.05,0.05
1359,0,0.988,-1.012,0.05,0.05
1360,0,0.98,-1.02,0.05,0.05
1361,0,0.99,-1.01,0.05,0.05
1362,1,-1.019,0.981,0.05,0.05
1363,0,0.976,-1.024,0.05,0.05
1364,0,0.988,-1.012,0.05,0.05
1365,0,0.988,-1.012,0.05,0.05
1366,0,0.992,-1.008,0.05,0.05
1367,0,0.982,-1.018,0.05,0.05
1368,0,0.984,-1.016,0.05,0.05
1369,0,0.988,-1.012,0.05,0.05
1370,0,0.988,-1.012,0.05,0.05
1371,0,0.988,-1.012,0.05,0.05
1372,1,-1.019,0.981,0.05,0.05
1373,0,0.988,-1.012,0.05,0.05
1374,0,0.982,-1.018,0.05,0.05
1375,0,0.984,-1.016,0.05,0.05
1376,0,0.988,-1.012,0.05,0.05
1377,1,-1.023,0.977,0.05,0.05
1378,0,0.978,-1.022,0.05,0.05
1379,0,0.99,-1.01,0.05,0.05
1380,0,0.988,-1.012,0.05,0.05
1381,0,0.988,-1.012,0.05,0.05
1382,0,0.988,-1.012,0.05,0.05
1383,0,0.988,-1.012,0.05,0.05
1384,0,0.988,-1.012,0.05,0.05
1385,0,0.978,-1.022,0.05,0.05
1386,0,0.98,-1.02,0.05,0.05
1387,1,-1.015,0.985,0.05,0.05
1388,0,0.988,-1.012,0.05,0.05
1389,0,0.978,-1.022,0.05,0.05
1390,0,0.988,-1.012,0.05,0.05
1391,0,0.988,-1.012,0.05,0.05
1392,0,0.988,-1.012,0.05,0.05
1393,0,0.988,-1.012,0.05,0.05
1394,0,0.984,-1.016,0.05,0.05
1395,0,0.988,-1.012,0.05,0.05
1396,0,0.988,-1.012,0.05,0.05
1397,0,0.98,-1.02,0.05,0.05
1398,1,-1.007,0.993,0.05,0.05
1399,0,0.988,-1.012,0.05,0.05
1400,1,-1.003,0.997,0.05,0.05
1401,1,-1.003,0.997,0.05,0.05
1402,1,-1.021,0.979,0.05,0.05
1403,1,-1.003,0.997,0.05,0.05
1404,1,-1.011,0.989,0.05,0.05
1405,1,-1.003,0.997,0.05,0.05
1406,1,-1.003,0.997,0.05,0.05
1407,1,-1.003,0.997,0.05,0.05
1408,1,-1.003,0.997,0.05,0.05
1409,1,-1.009,0.991,0.05,0.05
1410,1,-1.015,0.985,0.05,0.05
1411,1,-1.011,0.989,0.05,0.05
1412,1,-1.015,0.985,0.05,0.05
1413,1,-1.015,0.985,0.05,0.05
1414,0,0.988,-1.012,0.05,0.05
1415,0,0.988,-1.012,0.05,0.05
1416,1,-1.009,0.991,0.05,0.05
1417,1,-1.021,0.979,0.05,0.05
1418,0,0.988,-1.012,0.05,0.05
1419,0,0.988,-1.012,0.05,0.05
1420,0,0.988,-1.012,0.05,0.05
1421,1,-1.009,0.991,0.05,0.05
1422,1,-1.015,0.985,0.05,0.05
1423,1,-1.021,0.979,0.05,0.05
1424,1,-1.013,0.987,0.05,0.05
1425,1,-1.015,0.985,0.05,0.05
1426,1,-1.015,0.985,0.05,0.05
1427,1,-1.015,0.985,0.05,0.05
1428,0,0.976,-1.024,0.05,0.05
1429,0,0.988,-1.012,0.05,0.05
1430,0,0.988,-1.012,0.05,0.05
1431,0,0.984,-1.016,0.05,0.05
1432,1,-1.013,0.987,0.05,0.05
1433,0,0.98,-1.02,0.05,0.05
1434,1,-1.017,0.983,0.05,0.05
1435,1,-1.017,0.983,0.05,0.05
1436,0,0.984,-1.016,0.05,0.05
1437,0,0.984,-1.016,0.05,0.05
1438,0,0.988,-1.012,0.05,0.05
1439,0,0.988,-1.012,0.05,0.05
1440,0,0.988,-1.012,0.05,0.05
1441,1,-1.011,0.989,0.05,0.05
1442,0,0.984,-1.016,0.05,0.05
1443,0,0.988,-1.012,0.05,0.05
1444,1,-1.021,0.979,0.05,0.05
1445,0,0.988,-1.012,0.05,0.05
1446,0,0.992,-1.008,0.05,0.05
1447,0,0.982,-1.018,0.05,0.05
1448,0,0.988,-1.012,0.05,0.05
1449,0,0.992,-1.008,0.05,0.05
1450,0,0.98,-1.02,0.05,0.05
1451,0,0.986,-1.014,0.05,0.05
1452,0,0.992,-1.008,0.05,0.05
1453,1,-1.019,0.981,0.05,0.05
1454,1,-1.021,0.979,0.05,0.05
1455,0,0.988,-1.012,0.05,0.05
1456,0,0.984,-1.016,0.05,0.05
1457,1,-1.019,0.981,0.05,0.05
1458,0,0.988,-1.012,0.05,0.05
1459,0,0.988,-1.012,0.05,0.05
1460,0,0.988,-1.012,0.05,0.05
1461,1,-1.007,0.993,0.05,0.05
1462,1,-1.011,0.989,0.05,0.05
1463,1,-1.015,0.985,0.05,0.05
1464,1,-1.011,0.989,0.05,0.05
1465,1,-1.005,0.995,0.05,0.05
1466,1,-1.007,0.993,0.05,0.05
1467,1,-1.009,0.991,0.05,0.05
1468,1,-1.011,0.989,0.05,0.05
1469,0,0.99,-1.01,0.05,0.05
1470,0,0.994,-1.006,0.05,0.05
1471,1,-1.009,0.991,0.05,0.05
1472,1,-1.007,0.993,0.05,0.05
1473,1,-1.011,0.989,0.05,0.05
1474,0,0.986,-1.014,0.05,0.05
1475,1,-1.011,0.989,0.05,0.05
1476,1,-1.009,0.991,0.05,0.05
1477,1,-1.017,0.983,0.05,0.05
1478,0,0.992,-1.008,0.05,0.05
1479,0,0.982,-1.018,0.05,0.05
1480,0,0.98,-1.02,0.05,0.05
1481,0,0.984,-1.016,0.05,0.05
1482,0,0.99,-1.01,0.05,0.05
1483,0,0.978,-1.022,0.05,0.05
1484,1,-1.011,0.989,0.05,0.05
1485,0,0.992,-1.008,0.05,0.05
1486,1,-1.017,0.983,0.05,0.05
1487,1,-1.007,0.993,0.05,0.05
1488,1,-1.005,0.995,0.05,0.05
1489,0,0.988,-1.012,0.05,0.05
1490,1,-1.009,0.991,0.05,0.05
1491,1,-1.009,0.991,0.05,0.05
1492,1,-1.011,0.989,0.05,0.05
1493,1,-1.009,0.991,0.05,0.05
1494,0,0.984,-1.016,0.05,0.05
1495,1,-1.009,0.991,0.05,0.05
1496,1,-1.009,0.991,0.05,0.05
1497,1,-1.009,0.991,0.05,0.05
1498,1,-1.009,0.991,0.05,0.05
1499,1,-1.011,0.989,0.05,0.05
1500,0,0.984,-1.016,0.05,0.05
1501,0,0.988,-1.012,0.05,0.05
1502,1,-1.009,0.991,0.05,0.05
1503,1,-1.009,0.991,0.05,0.05
1504,1,-1.013,0.987,0.05,0.05
1505,0,0.98,-1.02,0.05,0.05
1506,0,0.976,-1.024,0.05,0.05
1507,0,0.988,-1.012,0.05,0.05
1508,0,0.986,-1.014,0.05,0.05
1509,0,0.988,-1.012,0.05,0.05
1510,0,0.988,-1.012,0.05,0.05
1511,0,0.988,-1.012,0.05,0.05
1512,1,-1.013,0.987,0.05,0.05
1513,0,0.984,-1.016,0.05,0.05
1514,0,0.98,-1.02,0.05,0.05
1515,0,0.986,-1.014,0.05,0.05
1516,0,0.988,-1.012,0.05,0.05
1517,0,0.978,-1.022,0.05,0.05
1518,1,-1.017,0.983,0.05,0.05
1519,1,-1.017,0.983,0.05,0.05
1520,0,0.988,-1.012,0.05,0.05
1521,0,0.988,-1.012,0.05,0.05
1522,1,-1.021,0.979,0.05,0.05
1523,0,0.99,-1.01,0.05,0.05
1524,1,-1.015,0.985,0.05,0.05
1525,1,-1.013,0.987,0.05,0.05
1526,0,0.988,-1.012,0.05,0.05
1527,0,0.984,-1.016,0.05,0.05
1528,0,0.98,-1.02,0.05,0.05
1529,0,0.988,-1.012,0.05,0.05
1530,1,-1.013,0.987,0.05,0.05
1531,0,0.984,-1.016,0.05,0.05
1532,0,0.99,-1.01,0.05,0.05
1533,0,0.984,-1.016,0.05,0.05
1534,0,0.976,-1.024,0.05,0.05
1535,0,0.98,-1.02,0.05,0.05
1536,0,0.988,-1.012,0.05,0.05
1537,0,0.988,-1.012,0.05,0.05
1538,0,0.988,-1.012,0.05,0.05
1539,1,-1.013,0.987,0.05,0.05
1540,1,-1.017,0.983,0.05,0.05
1541,1,-1.023,0.977,0.05,0.05
1542,0,0.98,-1.02,0.05,0.05
1543,1,-1.013,0.987,0.05,0.05
1544,0,0.98,-1.02,0.05,0.05
1545,0,0.988,-1.012,0.05,0.05
1546,0,0.984,-1.016,0.05,0.05
1547,0,0.984,-1.016,0.05,0.05
1548,1,-1.023,0.977,0.05,0.05
1549,0,0.988,-1.012,0.05,0.05
1550,0,0.984,-1.016,0.05,0.05
1551,0,0.986,-1.014,0.05,0.05
1552,0,0.988,-1.012,0.05,0.05
1553,1,-1.009,0.991,0.05,0.05
1554,1,-1.017,0.983,0.05,0.05
1555,0,0.988,-1.012,0.05,0.05
1556,1,-1.019,0.981,0.05,0.05
1557,1,-1.021,0.979,0.05,0.05
1558,0,0.98,-1.02,0.05,0.05
1559,1,-1.015,0.985,0.05,0.05
1560,1,-1.009,0.991,0.05,0.05
1561,0,0.988,-1.012,0.05,0.05
1562,1,-1.009,0.991,0.05,0.05
1563,1,-1.007,0.993,0.05,0.05
1564,1,-1.011,0.989,0.05,0.05
1565,1,-1.011,0.989,0.05,0.05
1566,1,-1.011,0.989,0.05,0.05
1567,0,0.988,-1.012,0.05,0.05
1568,0,0.988,-1.012,0.05,0.05
1569,1,-1.011,0.989,0.05,0.05
1570,1,-1.011,0.989,0.05,0.05
1571,1,-1.015,0.985,0.05,0.05
1572,1,-1.011,0.989,0.05,0.05
1573,1,-1.015,0.985,0.05,0.05
1574,1,-1.011,0.989,0.05,0.05
1575,0,0.992,-1.008,0.05,0.05
1576,0,0.99,-1.01,0.05,0.05
1577,0,0.984,-1.016,0.05,0.05
1578,1,-1.015,0.985,0.05,0.05
1579,0,0.988,-1.012,0.05,0.05
1580,0,0.988,-1.012,0.05,0.05
1581,0,0.988,-1.012,0.05,0.05
1582,0,0.982,-1.018,0.05,0.05
1583,0,0.988,-1.012,0.05,0.05
1584,0,0.986,-1.014,0.05,0.05
1585,0,0.988,-1.012,0.05,0.05
1586,0,0.988,-1.012,0.05,0.05
1587,0,0.984,-1.016,0.05,0.05
1588,1,-1.019,0.981,0.05,0.05
1589,0,0.984,-1.016,0.05,0.05
1590,1,-1.023,0.977,0.05,0.05
1591,0,0.984,-1.016,0.05,0.05
1592,1,-1.013,0.987,0.05,0.05
1593,0,0.986,-1.014,0.05,0.05
1594,0,0.988,-1.012,0.05,0.05
1595,1,-1.015,0.985,0.05,0.05
1596,1,-1.019,0.981,0.05,0.05
1597,0,0.992,-1.008,0.05,0.05
1598,0,0.988,-1.012,0.05,0.05
1599,0,0.984,-1.016,0.05,0.05
1600,0,0.988,-1.012,0.05,0.05
1601,0,0.988,-1.012,0.05,0.05
1602,0,0.988,-1.012,0.05,0.05
1603,0,0.984,-1.016,0.05,0.05
1604,0,0.988,-1.012,0.05,0.05
1605,0,0.988,-1.012,0.05,0.05
1606,0,0.988,-1.012,0.05,0.05
1607,1,-1.021,0.979,0.05,0.05
1608,0,0.988,-1.012,0.05,0.05
1609,1,-1.017,0.983,0.05,0.05
1610,0,0.988,-1.012,0.05,0.05
1611,0,0.988,-1.012,0.05,0.05
1612,1,-1.019,0.981,0.05,0.05
1613,0,0.986,-1.014,0.05,0.05
1614,1,-1.015,0.985,0.05,0.05
1615,0,0.988,-1.012,0.05,0.05
1616,0,0.974,-1.026,0.05,0.05
1617,0,0.988,-1.012,0.05,0.05
1618,0,0.982,-1.018,0.05,0.05
1619,0,0.984,-1.016,0.05,0.05
1620,1,-1.019,0.981,0.05,0.05
1621,0,0.98,-1.02,0.05,0.05
1622,0,0.978,-1.022,0.05,0.05
1623,0,0.988,-1.012,0.05,0.05
1624,0,0.99,-1.01,0.05,0.05
1625,0,0.994,-1.006,0.05,0.05
1626,1,-1.023,0.977,0.05,0.05
1627,0,0.986,-1.014,0.05,0.05
1628,1,-1.019,0.981,0.05,0.05
1629,0,0.978,-1.022,0.05,0.05
1630,0,0.988,-1.012,0.05,0.05
1631,1,-1.003,0.997,0.05,0.05
1632,1,-1.003,0.997,0.05,0.05
1633,1,-1.003,0.997,0.05,0.05
1634,1,-1.003,0.997,0.05,0.05
1635,1,-1.005,0.995,0.05,0.05
1636,0,0.992,-1.008,0.05,0.05
1637,1,-1.003,0.997,0.05,0.05
1638,1,-1.003,0.997,0.05,0.05
1639,1,-1.003,0.997,0.05,0.05
1640,0,0.986,-1.014,0.05,0.05
1641,1,-1.003,0.997,0.05,0.05
1642,1,-1.003,0.997,0.05,0.05
1643,1,-1.003,0.997,0.05,0.05
1644,1,-1.011,0.989,0.05,0.05
1645,0,0.98,-1.02,0.05,0.05
1646,0,0.992,-1.008,0.05,0.05
1647,0,0.988,-1.012,0.05,0.05
1648,1,-1.009,0.991,0.05,0.05
1649,0,0.988,-1.012,0.05,0.05
1650,1,-1.015,0.985,0.05,0.05
1651,1,-1.015,0.985,0.05,0.05
1652,0,0.988,-1.012,0.05,0.05
1653,0,0.986,-1.014,0.05,0.05
1654,0,0.984,-1.016,0.05,0.05
1655,1,-1.015,0.985,0.05,0.05
1656,0,0.988,-1.012,0.05,0.05
1657,0,0.988,-1.012,0.05,0.05
1658,1,-1.013,0.987,0.05,0.05
1659,0,0.988,-1.012,0.05,0.05
1660,0,0.988,-1.012,0.05,0.05
1661,0,0.988,-1.012,0.05,0.05
1662,0,0.984,-1.016,0.05,0.05
1663,0,0.988,-1.012,0.05,0.05
1664,0,0.986,-1.014,0.05,0.05
1665,0,0.988,-1.012,0.05,0.05
1666,1,-1.021,0.979,0.05,0.05
1667,1,-1.015,0.985,0.05,0.05
1668,0,0.984,-1.016,0.05,0.05
1669,0,0.984,-1.016,0.05,0.05
1670,0,0.994,-1.006,0.05,0.05
1671,1,-1.011,0.989,0.05,0.05
1672,1,-1.019,0.981,0.05,0.05
1673,1,-1.015,0.985,0.05,0.05
1674,1,-1.015,0.985,0.05,0.05
1675,1,-1.017,0.983,0.05,0.05
1676,0,0.984,-1.016,0.05,0.05
1677,0,0.99,-1.01,0.05,0.05
1678,1,-1.009,0.991,0.05,0.05
1679,0,0.992,-1.008,0.05,0.05
1680,0,0.988,-1.012,0.05,0.05
1681,0,0.98,-1.02,0.05,0.05
1682,1,-1.011,0.989,0.05,0.05
1683,0,0.988,-1.012,0.05,0.05
1684,1,-1.013,0.987,0.05,0.05
1685,1,-1.019,0.981,0.05,0.05
1686,1,-1.023,0.977,0.05,0.05
1687,1,-1.015,0.985,0.05,0.05
1688,1,-1.017,0.983,0.05,0.05
1689,0,0.988,-1.012,0.05,0.05
1690,0,0.988,-1.012,0.05,0.05
1691,1,-1.011,0.989,0.05,0.05
1692,0,0.984,-1.016,0.05,0.05
1693,1,-1.009,0.991,0.05,0.05
1694,1,-1.007,0.993,0.05,0.05
1695,1,-1.007,0.993,0.05,0.05
1696,1,-1.005,0.995,0.05,0.05
1697,1,-1.009,0.991,0.05,0.05
1698,1,-1.007,0.993,0.05,0.05
1699,1,-1.013,0.987,0.05,0.05
1700,1,-1.005,0.995,0.05,0.05
1701,1,-1.007,0.993,0.05,0.05
1702,1,-1.007,0.993,0.05,0.05
1703,1,-1.009,0.991,0.05,0.05
1704,1,-1.015,0.985,0.05,0.05
1705,1,-1.007,0.993,0.05,0.05
1706,0,0.992,-1.008,0.05,0.05
1707,1,-1.007,0.993,0.05,0.05
1708,1,-1.007,0.993,0.05,0.05
1709,1,-1.009,0.991,0.05,0.05
1710,1,-1.009,0.991,0.05,0.05
1711,1,-1.015,0.985,0.05,0.05
1712,0,0.988,-1.012,0.05,0.05
1713,0,0.988,-1.012,0.05,0.05
1714,1,-1.019,0.981,0.05,0.05
1715,1,-1.003,0.997,0.05,0.05
1716,0,0.982,-1.018,0.05,0.05
1717,0,0.988,-1.012,0.05,0.05
1718,0,0.986,-1.014,0.05,0.05
1719,0,0.992,-1.008,0.05,0.05
1720,1,-1.005,0.995,0.05,0.05
1721,0,0.984,-1.016,0.05,0.05
1722,1,-1.017,0.983,0.05,0.05
1723,1,-1.009,0.991,0.05,0.05
1724,1,-1.009,0.991,0.05,0.05
1725,1,-1.019,0.981,0.05,0.05
1726,1,-1.017,0.983,0.05,0.05
1727,1,-1.009,0.991,0.05,0.05
1728,0,0.98,-1.02,0.05,0.05
1729,1,-1.009,0.991,0.05,0.05
1730,1,-1.009,0.991,0.05,0.05
1731,1,-1.011,0.989,0.05,0.05
1732,1,-1.009,0.991,0.05,0.05
1733,1,-1.009,0.991,0.05,0.05
1734,1,-1.009,0.991,0.05,0.05
1735,1,-1.009,0.991,0.05,0.05
1736,1,-1.013,0.987,0.05,0.05
1737,0,0.984,-1.016,0.05,0.05
1738,0,0.984,-1.016,0.05,0.05
1739,1,-1.017,0.983,0.05,0.05
1740,0,0.988,-1.012,0.05,0.05
1741,0,0.984,-1.016,0.05,0.05
1742,1,-1.013,0.987,0.05,0.05
1743,0,0.98,-1.02,0.05,0.05
1744,0,0.988,-1.012,0.05,0.05
1745,1,-1.017,0.983,0.05,0.05
1746,1,-1.013,0.987,0.05,0.05
1747,1,-1.013,0.987,0.05,0.05
1748,0,0.988,-1.012,0.05,0.05
1749,1,-1.023,0.977,0.05,0.05
1750,0,0.984,-1.016,0.05,0.05
1751,0,0.984,-1.016,0.05,0.05
1752,0,0.984,-1.016,0.05,0.05
1753,0,0.984,-1.016,0.05,0.05
1754,0,0.992,-1.008,0.05,0.05
1755,0,0.99,-1.01,0.05,0.05
1756,0,0.976,-1.024,0.05,0.05
1757,1,-1.013,0.987,0.05,0.05
1758,1,-1.017,0.983,0.05,0.05
1759,0,0.988,-1.012,0.05,0.05
1760,0,0.984,-1.016,0.05,0.05
1761,1,-1.013,0.987,0.05,0.05
1762,0,0.98,-1.02,0.05,0.05
1763,0,0.984,-1.016,0.05,0.05
1764,0,0.992,-1.008,0.05,0.05
1765,1,-1.011,0.989,0.05,0.05
1766,0,0.978,-1.022,0.05,0.05
1767,0,0.988,-1.012,0.05,0.05
1768,0,0.988,-1.012,0.05,0.05
1769,0,0.978,-1.022,0.05,0.05
1770,0,0.988,-1.012,0.05,0.05
1771,1,-1.025,0.975,0.05,0.05
1772,1,-1.013,0.987,0.05,0.05
1773,1,-1.019,0.981,0.05,0.05
1774,0,0.988,-1.012,0.05,0.05
1775,0,0.976,-1.024,0.05,0.05
1776,0,0.988,-1.012,0.05,0.05
1777,1,-1.013,0.987,0.05,0.05
1778,0,0.988,-1.012,0.05,0.05
1779,0,0.984,-1.016,0.05,0.05
1780,0,0.988,-1.012,0.05,0.05
1781,0,0.98,-1.02,0.05,0.05
1782,0,0.988,-1.012,0.05,0.05
1783,1,-1.013,0.987,0.05,0.05
1784,0,0.986,-1.014,0.05,0.05
1785,0,0.982,-1.018,0.05,0.05
1786,0,0.984,-1.016,0.05,0.05
1787,0,0.984,-1.016,0.05,0.05
1788,1,-1.009,0.991,0.05,0.05
1789,1,-1.013,0.987,0.05,0.05
1790,1,-1.017,0.983,0.05,0.05
1791,0,0.984,-1.016,0.05,0.05
1792,1,-1.009,0.991,0.05,0.05
1793,0,0.98,-1.02,0.05,0.05
1794,0,0.976,-1.024,0.05,0.05
1795,0,0.984,-1.016,0.05,0.05
1796,0,0.986,-1.014,0.05,0.05
1797,1,-1.017,0.983,0.05,0.05
1798,0,0.988,-1.012,0.05,0.05
1799,1,-1.011,0.989,0.05,0.05
1800,0,0.988,-1.012,0.05,0.05
1801,1,-1.011,0.989,0.05,0.05
1802,1,-1.017,0.983,0.05,0.05
1803,1,-1.013,0.987,0.05,0.05
1804,1,-1.011,0.989,0.05,0.05
1805,1,-1.011,0.989,0.05,0.05
1806,0,0.988,-1.012,0.05,0.05
1807,1,-1.025,0.975,0.05,0.05
1808,1,-1.011,0.989,0.05,0.05
1809,1,-1.011,0.989,0.05,0.05
1810,0,0.99,-1.01,0.05,0.05
1811,0,0.984,-1.016,0.05,0.05
1812,1,-1.015,0.985,0.05,0.05
1813,0,0.986,-1.014,0.05,0.05
1814,0,0.986,-1.014,0.05,0.05
1815,0,0.988,-1.012,0.05,0.05
1816,0,0.98,-1.02,0.05,0.05
1817,1,-1.015,0.985,0.05,0.05
1818,1,-1.011,0.989,0.05,0.05
1819,0,0.984,-1.016,0.05,0.05
1820,0,0.986,-1.014,0.05,0.05
1821,0,0.984,-1.016,0.05,0.05
1822,1,-1.019,0.981,0.05,0.05
1823,0,0.988,-1.012,0.05,0.05
1824,1,-1.019,0.981,0.05,0.05
1825,1,-1.015,0.985,0.05,0.05
1826,0,0.986,-1.014,0.05,0.05
1827,0,0.982,-1.018,0.05,0.05
1828,0,0.984,-1.016,0.05,0.05
1829,0,0.988,-1.012,0.05,0.05
1830,0,0.992,-1.008,0.05,0.05
1831,0,0.992,-1.008,0.05,0.05
1832,0,0.988,-1.012,0.05,0.05
1833,0,0.984,-1.016,0.05,0.05
1834,0,0.988,-1.012,0.05,0.05
1835,0,0.988,-1.012,0.05,0.05
1836,0,0.99,-1.01,0.05,0.05
1837,0,0.98,-1.02,0.05,0.05
1838,0,0.984,-1.016,0.05,0.05
1839,0,0.988,-1.012,0.05,0.05
1840,0,0.988,-1.012,0.05,0.05
1841,1,-1.015,0.985,0.05,0.05
1842,0,0.994,-1.006,0.05,0.05
1843,0,0.99,-1.01,0.05,0.05
1844,0,0.982,-1.018,0.05,0.05
1845,0,0.976,-1.024,0.05,0.05
1846,0,0.988,-1.012,0.05,0.05
1847,0,0.988,-1.012,0.05,0.05
1848,0,0.98,-1.02,0.05,0.05
1849,0,0.988,-1.012,0.05,0.05
1850,1,-1.015,0.985,0.05,0.05
1851,0,0.978,-1.022,0.05,0.05
1852,1,-1.021,0.979,0.05,0.05
1853,0,0.976,-1.024,0.05,0.05
1854,1,-1.015,0.985,0.05,0.05
1855,1,-1.011,0.989,0.05,0.05
1856,0,0.976,-1.024,0.05,0.05
1857,0,0.974,-1.026,0.05,0.05
1858,0,0.988,-1.012,0.05,0.05
1859,0,0.974,-1.026,0.05,0.05
1860,0,0.978,-1.022,0.05,0.05
1861,1,-1.017,0.983,0.05,0.05
1862,1,-1.019,0.981,0.05,0.05
1863,0,0.98,-1.02,0.05,0.05
1864,1,-1.021,0.979,0.05,0.05
1865,1,-1.003,0.997,0.05,0.05
1866,1,-1.003,0.997,0.05,0.05
1867,1,-1.003,0.997,0.05,0.05
1868,0,0.988,-1.012,0.05,0.05
1869,1,-1.005,0.995,0.05,0.05
1870,0,0.988,-1.012,0.05,0.05
1871,1,-1.025,0.975,0.05,0.05
1872,1,-1.003,0.997,0.05,0.05
1873,0,0.986,-1.014,0.05,0.05
1874,1,-1.003,0.997,0.05,0.05
1875,1,-1.003,0.997,0.05,0.05
1876,1,-1.003,0.997,0.05,0.05
1877,1,-1.003,0.997,0.05,0.05
1878,1,-1.011,0.989,0.05,0.05
1879,1,-1.015,0.985,0.05,0.05
1880,1,-1.007,0.993,0.05,0.05
1881,1,-1.015,0.985,0.05,0.05
1882,1,-1.015,0.985,0.05,0.05
1883,1,-1.019,0.981,0.05,0.05
1884,1,-1.009,0.991,0.05,0.05
1885,0,0.984,-1.016,0.05,0.05
1886,1,-1.015,0.985,0.05,0.05
1887,1,-1.019,0.981,0.05,0.05
1888,1,-1.015,0.985,0.05,0.05
1889,0,0.986,-1.014,0.05,0.05
1890,0,0.988,-1.012,0.05,0.05
1891,1,-1.015,0.985,0.05,0.05
1892,0,0.988,-1.012,0.05,0.05
1893,1,-1.015,0.985,0.05,0.05
