episode,winner,reward_0,reward_1,loss_0,loss_1,entropy_0,entropy_1
820,0,0.99,-0.01,-0.380725,0.600806,3.798309,4.236334
821,0,0.988,-0.012,-0.377902,0.639041,3.125359,3.160946
822,1,-0.012,0.989,0.674497,-0.382146,3.510248,3.049688
823,1,-0.009,0.992,0.413069,-0.324315,4.00524,3.379627
824,0,0.986,-0.014,-0.276257,0.51191,3.619006,3.146006
825,0,0.992,-0.008,-0.405119,0.572544,4.325247,4.032466
826,0,0.991,-0.009,-0.379604,0.551037,3.995732,3.939385
827,0,0.988,-0.012,-0.297183,0.515696,4.0091,3.302974
828,1,-0.011,0.99,0.949241,-0.435082,3.472239,3.708275
829,1,-0.012,0.989,0.645819,-0.403423,3.758788,3.352766
830,1,-0.01,0.991,0.745695,-0.421199,3.206736,3.902314
831,1,-0.01,0.991,0.608445,-0.384946,3.513102,3.971464
832,0,0.988,-0.012,-0.295023,0.479966,3.441457,3.423048
833,1,-0.008,0.993,0.558652,-0.418433,2.980984,4.380919
834,1,-0.006,0.995,0.350959,-0.370982,4.319918,4.872025
835,0,0.992,-0.008,-0.451553,0.6804,4.055266,4.372022
836,0,0.992,-0.008,-0.429639,0.538418,4.468372,3.961801
837,0,0.991,-0.009,-0.374332,0.466066,4.300408,3.273681
838,0,0.99,-0.01,-0.33759,0.472274,3.730873,3.415528
839,1,-0.011,0.99,0.707522,-0.432279,3.347534,3.855338
840,0,0.989,-0.011,-0.303114,0.423725,3.757835,3.408839
841,0,0.993,-0.007,-0.326523,0.338169,3.551023,3.718444
842,0,0.989,-0.011,-0.213493,0.343102,3.739255,3.499061
843,0,0.993,-0.007,-0.298121,0.340422,3.985757,3.782899
844,1,-0.014,0.987,1.090871,-0.452035,3.416026,3.148499
845,0,0.99,-0.01,-0.179155,0.338936,3.846664,3.398306
846,1,-0.009,0.992,0.940184,-0.495003,3.245976,4.492343
847,1,-0.01,0.991,0.825505,-0.454086,3.587407,4.011848
848,0,0.989,-0.011,-0.23291,0.354725,3.433444,3.507589
849,1,-0.011,0.99,0.953357,-0.463629,4.055401,3.755726
850,1,-0.011,0.99,0.917841,-0.451573,3.369383,3.203489
851,1,-0.009,0.992,0.666685,-0.457787,3.836754,4.524129
852,1,-0.012,0.989,0.598775,-0.402667,3.502007,2.968483
853,1,-0.006,0.995,0.466766,-0.449036,4.501915,4.772133
854,0,0.991,-0.009,-0.40432,0.500019,4.424032,4.003863
855,0,0.988,-0.012,-0.404868,0.614613,3.530413,3.181108
856,1,-0.014,0.987,0.51113,-0.335615,3.370809,3.229522
857,0,0.992,-0.008,-0.41097,0.465833,3.410071,3.968943
858,1,-0.007,0.994,0.470409,-0.436812,4.848694,4.614546
859,1,-0.009,0.992,0.421894,-0.372636,4.052321,3.612194
860,1,-0.014,0.987,0.476792,-0.333644,3.319851,3.480947
861,0,0.989,-0.011,-0.430809,0.654263,3.882075,3.449821
862,1,-0.01,0.991,0.348356,-0.307015,3.951345,3.382341
863,1,-0.012,0.989,0.362454,-0.286125,3.70193,4.251414
864,1,-0.013,0.988,0.331291,-0.220014,3.694927,3.339701
865,0,0.991,-0.009,-0.477112,0.860765,4.027679,3.596544
866,1,-0.011,0.99,0.239474,-0.05903,3.53458,3.495658
867,1,-0.013,0.988,0.300147,-0.163664,3.53566,3.652516
868,1,-0.013,0.988,0.19646,-0.004324,3.085481,3.412939
869,1,-0.013,0.988,0.18568,-0.094326,3.407156,3.409043
870,0,0.989,-0.011,-0.50409,1.123604,3.655956,3.250125
871,1,-0.009,0.992,0.132051,-0.070781,3.830177,4.584339
872,0,0.991,-0.009,-0.513559,1.057764,4.11141,2.973173
873,0,0.995,-0.005,-0.519779,0.71642,4.799444,3.976072
874,1,-0.014,0.987,0.23048,-0.14048,3.757552,3.026155
875,0,0.992,-0.008,-0.49546,0.682404,4.437789,3.945652
876,0,0.989,-0.011,-0.45107,0.636017,3.398748,3.188112
877,1,-0.01,0.991,0.310219,-0.370966,3.60831,4.024311
878,0,0.99,-0.01,-0.459712,0.556982,4.14098,3.389921
879,1,-0.011,0.99,0.281273,-0.330355,4.322354,3.796225
880,1,-0.013,0.988,0.306593,-0.313048,2.647542,3.917758
881,0,0.989,-0.011,-0.440818,0.538448,3.75482,2.987703
882,0,0.989,-0.011,-0.445396,0.577526,4.450716,2.55515
883,0,0.987,-0.013,-0.402184,0.58832,3.114906,3.190442
884,1,-0.012,0.989,0.444794,-0.361025,3.501463,3.860566
885,1,-0.008,0.993,0.390037,-0.405396,3.841051,4.750152
886,0,0.993,-0.007,-0.446522,0.451941,4.677065,3.253554
887,1,-0.013,0.988,0.424399,-0.331789,3.551455,2.859386
888,0,0.99,-0.01,-0.419217,0.494604,3.833763,3.710439
889,0,0.987,-0.013,-0.401357,0.692344,3.431017,2.685855
890,1,-0.009,0.992,0.445181,-0.382513,3.975765,3.828643
891,1,-0.011,0.99,0.507013,-0.384957,3.845831,3.218275
892,1,-0.012,0.989,0.435202,-0.374146,3.584506,3.615611
893,0,0.988,-0.012,-0.413937,0.628982,3.852562,3.283463
894,1,-0.013,0.988,0.454368,-0.283734,3.437695,3.23706
895,0,0.988,-0.012,-0.412288,0.664251,3.640264,2.998696
896,1,-0.012,0.989,0.412665,-0.343555,3.438467,3.342368
897,0,0.995,-0.005,-0.462907,0.517993,4.681974,2.924298
898,1,-0.01,0.991,0.304114,-0.292824,3.527346,4.344837
899,1,-0.011,0.99,0.38393,-0.378933,4.316008,3.816541
900,0,0.989,-0.011,-0.441124,0.826781,3.726343,3.766827
901,0,0.989,-0.011,-0.471614,0.952739,4.22667,2.954676
902,1,-0.012,0.989,0.392019,-0.289404,3.502433,3.311466
903,1,-0.012,0.989,0.352701,-0.268414,3.579901,3.657215
904,1,-0.008,0.993,0.321305,-0.333853,3.926886,4.277438
905,1,-0.013,0.988,0.352759,-0.280437,3.721197,3.509485
906,1,-0.009,0.992,0.284691,-0.24864,3.820634,3.474848
907,0,0.99,-0.01,-0.481444,1.083654,3.656361,4.253243
908,0,0.989,-0.011,-0.472671,0.95069,3.727635,3.534737
909,1,-0.013,0.988,0.306032,-0.160665,3.919752,3.821756
910,1,-0.009,0.992,0.219223,-0.116656,3.769429,4.453692
911,1,-0.012,0.989,0.280769,-0.175623,3.722852,3.751679
912,1,-0.012,0.989,0.24021,-0.063888,3.663254,3.138177
913,1,-0.011,0.99,0.224031,-0.162956,3.397209,3.809627
914,1,-0.013,0.988,0.18548,0.115163,3.228194,3.405481
915,1,-0.01,0.991,0.173272,-0.191421,3.914716,4.167067
916,1,-0.007,0.994,0.121253,-0.051068,4.091191,4.427683
917,1,-0.011,0.99,0.141362,-0.069584,3.627736,3.681299
918,1,-0.007,0.994,0.078561,-0.015651,4.251408,4.342607
919,1,-0.01,0.991,0.086303,0.033159,3.614113,3.962968
920,0,0.989,-0.011,-0.511301,1.134732,3.967988,3.727041
921,0,0.987,-0.013,-0.497875,1.247443,3.333357,3.098522
922,1,-0.009,0.992,0.124329,-0.21786,4.203019,4.340678
923,0,0.991,-0.009,-0.510124,0.940413,4.18399,3.70577
924,1,-0.006,0.995,0.135285,-0.229201,3.600998,4.64732
925,0,0.99,-0.01,-0.491038,0.733758,4.025836,3.437176
926,1,-0.008,0.993,0.242792,-0.347267,3.140955,3.92269
927,1,-0.012,0.989,0.201833,-0.204808,3.488902,3.881403
928,0,0.991,-0.009,-0.49896,0.867954,3.747609,3.520345
929,0,0.993,-0.007,-0.485712,0.601968,4.309519,4.306623
930,0,0.994,-0.006,-0.484539,0.63606,3.851236,4.003331
931,0,0.989,-0.011,-0.433667,0.660472,3.374733,3.169155
932,0,0.991,-0.009,-0.40941,0.549016,4.04194,3.555701
933,0,0.989,-0.011,-0.347504,0.511464,3.379494,4.185619
934,1,-0.012,0.989,0.795399,-0.420335,3.824817,2.859346
935,0,0.988,-0.012,-0.260137,0.472122,3.701703,3.385831
936,1,-0.012,0.989,0.795356,-0.421255,3.453329,3.836922
937,0,0.988,-0.012,-0.209854,0.415909,3.490757,3.276328
938,1,-0.014,0.987,0.790637,-0.388631,3.503171,3.278844
939,0,0.988,-0.012,-0.19899,0.382158,3.980201,2.933517
940,1,-0.012,0.989,0.741323,-0.420479,3.572778,3.857803
941,1,-0.012,0.989,0.559676,-0.388425,3.950439,3.573927
942,0,0.991,-0.009,-0.346637,0.430365,3.794663,4.254678
943,0,0.986,-0.014,-0.258918,0.509813,2.84224,3.482553
944,0,0.989,-0.011,-0.28672,0.388519,3.653856,3.380484
945,1,-0.012,0.989,0.827371,-0.415762,3.189038,3.12843
946,0,0.988,-0.012,-0.165843,0.324751,3.246299,3.447365
947,0,0.995,-0.005,-0.32179,0.342518,4.031814,4.292919
948,0,0.987,-0.013,-0.091633,0.293671,3.737993,3.054486
949,1,-0.008,0.993,1.062822,-0.493636,4.528184,4.398944
950,1,-0.012,0.989,1.099111,-0.452839,3.541749,3.944057
951,0,0.989,-0.011,-0.262037,0.379754,4.040118,3.577927
952,0,0.995,-0.005,-0.256787,0.277345,4.592111,4.951761
953,1,-0.009,0.992,0.93658,-0.457127,3.882117,3.597154
954,1,-0.013,0.988,0.811662,-0.408763,3.375652,3.365727
955,0,0.989,-0.011,-0.202975,0.362365,3.678261,3.658441
956,0,0.993,-0.007,-0.253053,0.336881,3.478611,2.735042
957,1,-0.013,0.988,1.063782,-0.44704,3.087127,3.691627
958,0,0.988,-0.012,-0.291445,0.431361,3.331424,3.494571
959,1,-0.006,0.995,0.76967,-0.477485,3.265821,4.875713
960,1,-0.012,0.989,0.936706,-0.442175,3.215865,3.732055
961,0,0.988,-0.012,-0.244721,0.426424,3.265553,3.394377
962,1,-0.01,0.991,0.732898,-0.429512,3.865779,4.453351
963,1,-0.014,0.987,0.667561,-0.353637,3.492711,3.489092
964,1,-0.01,0.991,0.482984,-0.346044,3.649349,4.032157
965,1,-0.008,0.993,0.432382,-0.381659,3.946399,4.748415
966,0,0.99,-0.01,-0.415702,0.737661,3.908092,3.538672
967,1,-0.014,0.987,0.379819,-0.168,3.529674,3.454388
968,1,-0.014,0.987,0.319033,-0.133286,2.922692,3.338369
969,1,-0.013,0.988,0.274469,-0.155997,4.151718,3.905165
970,1,-0.01,0.991,0.205232,-0.206695,3.406637,3.419552
971,1,-0.013,0.988,0.090422,-0.005281,3.236554,3.595937
972,1,-0.014,0.987,0.01125,0.076386,3.32117,3.48228
973,0,0.989,-0.011,-0.529561,0.981543,3.834757,2.991917
974,0,0.992,-0.008,-0.535237,0.934416,4.012476,3.33772
975,1,-0.013,0.988,0.050953,-0.072673,3.705113,3.716698
976,0,0.992,-0.008,-0.518101,0.716392,4.29284,3.9532
977,1,-0.009,0.992,0.156304,-0.293804,3.578717,4.024393
978,0,0.991,-0.009,-0.498032,0.659177,4.415617,2.860755
979,0,0.988,-0.012,-0.45572,0.608773,3.840062,3.065777
980,0,0.989,-0.011,-0.436652,0.61574,3.910641,3.106792
981,1,-0.012,0.989,0.406664,-0.399658,3.734435,3.959195
982,1,-0.012,0.989,0.370542,-0.348932,3.420816,3.794499
983,0,0.991,-0.009,-0.43866,0.44897,4.054483,4.068218
984,0,0.989,-0.011,-0.371783,0.44932,3.731002,3.461715
985,1,-0.01,0.991,0.566085,-0.430149,3.022584,4.380831
986,1,-0.012,0.989,0.470657,-0.402222,3.731246,3.897681
987,0,0.991,-0.009,-0.377917,0.447925,3.577813,3.830424
988,1,-0.012,0.989,0.404744,-0.383502,3.931003,3.248217
989,1,-0.008,0.993,0.328141,-0.377061,4.456221,3.658138
990,1,-0.009,0.992,0.342911,-0.3386,3.92192,4.104801
991,0,0.99,-0.01,-0.451041,0.600822,4.106198,4.300428
992,0,0.987,-0.013,-0.451755,0.843964,3.645763,3.088829
993,0,0.992,-0.008,-0.448489,0.561263,4.618083,2.972983
994,0,0.99,-0.01,-0.400403,0.497051,4.246637,4.187387
995,0,0.991,-0.009,-0.356585,0.406037,3.502162,3.433928
996,0,0.987,-0.013,-0.2567,0.437356,3.65704,3.632594
997,0,0.991,-0.009,-0.199696,0.272027,4.181774,3.54326
998,1,-0.015,0.986,1.393455,-0.447782,2.889873,2.90345
999,0,0.991,-0.009,-0.034592,0.246273,4.0706,4.178707
1000,0,0.99,-0.01,-0.161695,0.279938,3.793911,3.303796
1001,0,0.988,-0.012,-0.003957,0.250689,3.64969,3.543468
1002,0,0.989,-0.011,0.066845,0.168618,3.675687,3.459886
1003,0,0.99,-0.01,-0.051311,0.161574,3.842785,3.959672
1004,1,-0.012,0.989,0.911761,-0.499246,4.082593,4.11124
1005,0,0.988,-0.012,-0.14758,0.189531,3.753692,3.134957
1006,0,0.989,-0.011,-0.134373,0.103135,3.714998,3.390074
1007,1,-0.013,0.988,1.187507,-0.500393,3.492024,3.620871
1008,0,0.988,-0.012,-0.034379,0.12266,3.625834,3.085452
1009,1,-0.01,0.991,0.867316,-0.488734,3.586299,3.285527
1010,0,0.993,-0.007,-0.336063,0.212578,4.646709,3.744829
1011,1,-0.011,0.99,0.560873,-0.482084,3.664562,3.590827
1012,1,-0.01,0.991,0.639552,-0.489617,4.059423,4.058334
1013,1,-0.011,0.99,0.46367,-0.435289,3.435638,3.647892
1014,0,0.991,-0.009,-0.420218,0.421682,3.947533,3.808614
1015,0,0.99,-0.01,-0.397,0.360685,3.295887,3.886161
1016,1,-0.009,0.992,0.57887,-0.484459,3.787407,4.023694
1017,0,0.987,-0.013,-0.388384,0.463725,3.560577,3.853111
1018,1,-0.013,0.988,0.507238,-0.439682,3.195603,3.523056
1019,1,-0.011,0.99,0.446914,-0.44111,3.48523,3.461824
1020,1,-0.009,0.992,0.387485,-0.458504,3.377415,4.206431
1021,0,0.991,-0.009,-0.432746,0.373846,4.076767,3.718923
1022,1,-0.008,0.993,0.292485,-0.40754,4.190741,3.762205
1023,1,-0.016,0.985,0.329544,-0.302693,3.208344,3.203292
1024,0,0.989,-0.011,-0.463079,0.593022,4.05574,3.457473
1025,0,0.992,-0.008,-0.47027,0.486883,3.787819,3.263584
1026,0,0.99,-0.01,-0.447433,0.474167,4.168116,4.070448
1027,1,-0.009,0.992,0.374111,-0.427292,3.791847,4.229201
1028,1,-0.011,0.99,0.350382,-0.375833,3.048819,3.871088
1029,0,0.989,-0.011,-0.423122,0.512863,3.739291,3.349168
1030,0,0.988,-0.012,-0.403204,0.514966,3.660546,3.186211
1031,1,-0.011,0.99,0.491288,-0.416335,3.024092,3.939978
1032,0,0.987,-0.013,-0.378293,0.542963,3.233047,3.179114
1033,0,0.991,-0.009,-0.409604,0.406806,3.946467,3.332824
1034,1,-0.013,0.988,0.433038,-0.366353,3.209669,3.91481
1035,1,-0.008,0.993,0.437733,-0.454537,4.80029,4.086329
1036,0,0.988,-0.012,-0.432727,0.573677,4.063256,3.457248
1037,1,-0.011,0.99,0.519284,-0.403468,3.744113,3.741804
1038,0,0.988,-0.012,-0.395097,0.517037,3.487936,3.677602
1039,1,-0.01,0.991,0.501509,-0.418668,3.486456,4.003461
1040,1,-0.012,0.989,0.428056,-0.398627,3.884027,3.038049
1041,1,-0.007,0.994,0.307141,-0.41299,4.596042,4.08307
1042,0,0.99,-0.01,-0.42827,0.494534,3.666164,3.590381
1043,1,-0.008,0.993,0.342429,-0.41531,4.179352,3.978629
1044,1,-0.01,0.991,0.254696,-0.368423,3.611461,4.252332
1045,1,-0.009,0.992,0.282076,-0.379776,4.59377,4.525599
1046,1,-0.009,0.992,0.164117,-0.289029,4.299189,4.312114
1047,1,-0.013,0.988,0.140536,-0.176016,3.6857,3.717763
1048,1,-0.011,0.99,0.019226,-0.097365,3.80478,3.541655
1049,0,0.989,-0.011,-0.518886,1.014071,3.528805,3.300777
1050,1,-0.011,0.99,0.052986,-0.127716,3.255025,3.455642
1051,0,0.989,-0.011,-0.531203,1.442888,3.924498,3.493655
1052,1,-0.011,0.99,0.122169,-0.118137,3.630357,3.600021
1053,1,-0.014,0.987,0.164689,-0.058466,3.73365,3.269061
1054,0,0.99,-0.01,-0.505274,0.92689,4.293519,3.67253
1055,0,0.99,-0.01,-0.500709,1.019103,3.954676,4.277908
1056,0,0.989,-0.011,-0.492778,0.94534,3.906464,3.736158
1057,0,0.989,-0.011,-0.452605,0.82387,3.832614,3.972893
1058,0,0.99,-0.01,-0.456186,0.672024,4.440737,3.885481
1059,0,0.989,-0.011,-0.377477,0.525903,3.640929,3.542231
1060,1,-0.012,0.989,0.763867,-0.414755,3.803501,3.231883
1061,0,0.991,-0.009,-0.351136,0.404138,4.225083,3.481655
1062,0,0.99,-0.01,-0.241502,0.352786,4.372315,3.562629
1063,1,-0.011,0.99,1.019461,-0.452654,3.350225,3.762216
1064,1,-0.014,0.987,0.730686,-0.360956,3.354189,3.244637
1065,0,0.991,-0.009,-0.278836,0.40782,3.730874,3.429251
1066,0,0.989,-0.011,-0.151212,0.341827,3.896427,3.189551
1067,0,0.988,-0.012,-0.173207,0.363362,3.91297,3.383431
1068,1,-0.015,0.986,1.002532,-0.405961,2.915116,3.454214
1069,1,-0.015,0.986,0.88411,-0.401339,3.59548,3.287994
1070,1,-0.013,0.988,0.826884,-0.405158,3.286075,3.657762
1071,0,0.99,-0.01,-0.320506,0.407972,3.844028,3.709256
1072,0,0.988,-0.012,-0.262322,0.374246,3.187233,3.305559
1073,0,0.986,-0.014,-0.13053,0.40959,3.22583,3.347632
1074,1,-0.011,0.99,0.802092,-0.44004,3.638853,3.246763
1075,0,0.988,-0.012,-0.214614,0.374903,3.422706,3.329541
1076,1,-0.009,0.992,0.726307,-0.45218,3.685787,4.064494
1077,0,0.987,-0.013,-0.30291,0.507319,2.881222,3.338948
1078,1,-0.014,0.987,0.653474,-0.375305,3.410996,3.669329
1079,1,-0.009,0.992,0.689523,-0.460556,3.641943,3.545472
1080,1,-0.01,0.991,0.595364,-0.433474,3.646803,4.330694
1081,1,-0.008,0.993,0.49271,-0.421237,3.459325,3.265266
1082,1,-0.009,0.992,0.492875,-0.412531,3.96916,3.650012
1083,1,-0.012,0.989,0.447431,-0.331273,3.160302,3.712839
1084,1,-0.012,0.989,0.271508,-0.213328,3.270294,3.056196
1085,1,-0.011,0.99,0.146543,-0.158888,4.039046,3.395968
1086,1,-0.009,0.992,0.136062,-0.227299,4.154727,4.038379
1087,0,0.991,-0.009,-0.536666,1.350336,4.098547,3.923749
1088,0,0.988,-0.012,-0.507092,1.331076,3.713158,3.38769
1089,0,0.992,-0.008,-0.515504,1.074365,4.272714,4.144955
1090,0,0.986,-0.014,-0.472371,1.162959,3.365396,3.236569
1091,1,-0.01,0.991,0.275018,-0.268622,3.273199,3.882414
1092,0,0.991,-0.009,-0.46002,0.667746,4.221213,3.345159
1093,1,-0.012,0.989,0.366862,-0.301039,3.73861,3.937551
1094,0,0.987,-0.013,-0.439159,0.739806,3.471783,3.536803
1095,1,-0.011,0.99,0.348017,-0.324027,3.646131,4.126278
1096,0,0.991,-0.009,-0.449699,0.736642,3.697091,3.49421
1097,0,0.989,-0.011,-0.452438,0.785719,3.67661,3.514302
1098,1,-0.012,0.989,0.449702,-0.305803,3.640838,3.430684
1099,1,-0.013,0.988,0.464539,-0.327653,2.989344,3.856751
1100,1,-0.014,0.987,0.334867,-0.247486,3.690851,3.312654
1101,0,0.989,-0.011,-0.417637,0.631763,3.541561,3.482461
1102,1,-0.013,0.988,0.378209,-0.220336,2.627018,3.499707
1103,1,-0.013,0.988,0.361614,-0.258062,3.010735,3.361075
1104,1,-0.014,0.987,0.330255,-0.169546,3.439741,3.063737
1105,0,0.988,-0.012,-0.476396,0.949346,3.603608,3.441088
1106,1,-0.009,0.992,0.192238,-0.234102,3.354801,4.086309
1107,1,-0.007,0.994,0.18189,-0.219202,3.857007,4.405797
1108,0,0.992,-0.008,-0.498631,0.874811,4.227391,3.738687
1109,1,-0.01,0.991,0.228071,-0.178576,3.454976,4.161392
1110,1,-0.014,0.987,0.227863,-0.103281,2.977226,3.097131
1111,0,0.988,-0.012,-0.492489,1.075515,4.048479,3.519627
1112,0,0.989,-0.011,-0.494687,0.916922,4.057256,4.027689
1113,0,0.989,-0.011,-0.456294,0.794578,3.655857,3.15142
1114,0,0.988,-0.012,-0.465366,0.747597,3.429215,3.714551
1115,1,-0.011,0.99,0.343643,-0.301549,3.325872,3.921402
1116,0,0.989,-0.011,-0.39426,0.585841,3.328821,3.28314
1117,1,-0.011,0.99,0.474112,-0.387376,3.56048,3.111937
1118,1,-0.015,0.986,0.353858,-0.231046,3.512232,2.729872
1119,0,0.988,-0.012,-0.42341,0.755207,2.91534,3.498298
1120,1,-0.01,0.991,0.393705,-0.361754,3.323296,3.903875
1121,0,0.988,-0.012,-0.417289,0.644157,3.593393,3.64187
1122,1,-0.01,0.991,0.417787,-0.342282,3.185795,2.215347
1123,1,-0.01,0.991,0.365383,-0.356683,3.727303,4.056638
1124,1,-0.014,0.987,0.352584,-0.225052,3.002463,3.467043
1125,0,0.99,-0.01,-0.473903,0.861665,3.925206,3.182749
1126,1,-0.014,0.987,0.31339,-0.195593,3.669942,3.913093
1127,0,0.992,-0.008,-0.488539,0.812865,4.059329,3.010047
1128,0,0.989,-0.011,-0.455313,0.725683,3.928627,3.826142
1129,0,0.995,-0.005,-0.512054,0.690262,4.705587,3.503515
1130,1,-0.014,0.987,0.336452,-0.227331,3.818116,3.197311
1131,0,0.988,-0.012,-0.453813,0.781271,3.538607,2.926302
1132,1,-0.012,0.989,0.364844,-0.333881,3.237896,3.282819
1133,0,0.991,-0.009,-0.435364,0.543708,4.326483,2.821991
1134,0,0.988,-0.012,-0.409418,0.594545,3.846796,3.996807
1135,1,-0.015,0.986,0.474479,-0.305596,3.800687,3.386085
1136,0,0.994,-0.006,-0.431385,0.462963,4.104649,3.67523
1137,1,-0.006,0.995,0.475679,-0.454353,2.426044,4.881914
1138,1,-0.009,0.992,0.435566,-0.387989,4.087403,3.567035
1139,1,-0.012,0.989,0.341954,-0.319989,3.454331,3.842081
1140,0,0.991,-0.009,-0.447921,0.512238,4.364923,3.878419
1141,1,-0.011,0.99,0.446944,-0.370599,3.842008,3.768605
1142,0,0.989,-0.011,-0.455675,0.784141,3.917527,2.657673
1143,0,0.988,-0.012,-0.402002,0.657386,3.425793,3.429913
1144,0,0.987,-0.013,-0.399701,0.629948,3.980605,3.033681
1145,1,-0.011,0.99,0.519828,-0.362799,4.163603,3.452679
1146,1,-0.012,0.989,0.572186,-0.366416,3.083372,3.489347
1147,0,0.989,-0.011,-0.375595,0.499436,3.919622,3.29499
1148,1,-0.013,0.988,0.466289,-0.326312,3.790645,3.533494
1149,1,-0.012,0.989,0.559201,-0.376943,3.798686,2.948004
1150,0,0.99,-0.01,-0.438051,0.653634,3.570096,3.541782
1151,0,0.993,-0.007,-0.452938,0.527887,4.217378,3.852652
1152,1,-0.011,0.99,0.366587,-0.308351,3.5084,3.249889
1153,0,0.989,-0.011,-0.425281,0.649339,3.626558,3.313794
1154,0,0.994,-0.006,-0.412346,0.46759,4.556508,3.911102
1155,1,-0.011,0.99,0.522093,-0.369943,3.477579,3.610268
1156,1,-0.012,0.989,0.425607,-0.29196,3.542155,3.723237
1157,1,-0.012,0.989,0.503033,-0.34186,3.486338,3.409268
1158,0,0.988,-0.012,-0.405075,0.70061,3.751572,3.382215
1159,1,-0.01,0.991,0.385215,-0.323918,4.147316,4.165882
1160,1,-0.011,0.99,0.458551,-0.338942,3.768562,3.3678
1161,0,0.989,-0.011,-0.445973,0.857519,3.86604,3.488104
1162,0,0.99,-0.01,-0.449737,0.71756,4.469776,3.140445
1163,0,0.991,-0.009,-0.456958,0.762032,4.058229,3.729085
1164,1,-0.007,0.994,0.452492,-0.410214,4.811544,4.140512
1165,0,0.989,-0.011,-0.401089,0.626794,3.597613,3.516571
1166,1,-0.006,0.995,0.438423,-0.422133,4.382402,4.668643
1167,1,-0.009,0.992,0.460495,-0.373021,3.288986,3.88946
1168,1,-0.008,0.993,0.35967,-0.329818,3.393109,4.574595
1169,1,-0.01,0.991,0.317493,-0.282404,3.46928,4.082549
1170,1,-0.008,0.993,0.294342,-0.222219,2.952415,4.068074
1171,0,0.989,-0.011,-0.453769,0.840981,3.560245,3.720038
1172,0,0.989,-0.011,-0.456247,1.156838,3.596269,3.158216
1173,0,0.994,-0.006,-0.490555,0.712908,4.892773,4.052319
1174,0,0.988,-0.012,-0.455131,0.900864,3.838422,3.635154
1175,1,-0.012,0.989,0.375419,-0.215007,3.704514,3.434823
1176,1,-0.009,0.992,0.463317,-0.36326,3.729407,4.117761
1177,0,0.992,-0.008,-0.44959,0.589132,3.379997,3.896226
1178,0,0.99,-0.01,-0.448366,0.666648,3.937955,3.359442
1179,1,-0.011,0.99,0.374969,-0.269446,3.464983,3.453142
1180,0,0.99,-0.01,-0.420403,0.723766,3.334019,3.621583
1181,0,0.989,-0.011,-0.424589,0.664588,4.111407,3.174981
1182,0,0.993,-0.007,-0.425007,0.489177,3.748888,3.81844
1183,0,0.991,-0.009,-0.367748,0.473455,4.164222,3.175048
1184,1,-0.009,0.992,0.582073,-0.415465,4.431585,4.261248
1185,1,-0.01,0.991,0.697461,-0.417622,3.873953,4.198631
1186,0,0.993,-0.007,-0.39673,0.454522,3.828092,3.588734
1187,1,-0.013,0.988,0.558065,-0.330402,3.41234,3.656611
1188,1,-0.008,0.993,0.560896,-0.428784,3.665645,4.45223
1189,1,-0.009,0.992,0.51827,-0.427895,3.597979,4.24471
1190,1,-0.012,0.989,0.519051,-0.316711,3.473928,3.485534
1191,0,0.991,-0.009,-0.396672,0.614341,3.474736,3.261009
1192,1,-0.011,0.99,0.4509,-0.336098,3.742553,3.139434
1193,1,-0.01,0.991,0.404844,-0.309518,3.856449,4.099553
1194,1,-0.009,0.992,0.26193,-0.177075,3.412764,4.789557
1195,0,0.994,-0.006,-0.508513,0.833559,4.727629,4.104212
1196,1,-0.011,0.99,0.278075,-0.176681,3.700472,3.44224
1197,1,-0.008,0.993,0.288249,-0.208554,4.271504,4.323001
1198,0,0.989,-0.011,-0.469712,1.034129,4.227587,4.024848
1199,0,0.99,-0.01,-0.463304,1.085679,3.362397,3.490548
1200,1,-0.007,0.994,0.296341,-0.228039,3.487375,3.439444
1201,1,-0.014,0.987,0.27634,0.050109,3.391951,3.596862
1202,1,-0.008,0.993,0.200226,-0.164758,4.082117,4.526182
1203,0,0.988,-0.012,-0.461799,1.21718,3.210287,3.296925
1204,1,-0.002,0.999,0.20102,-0.328891,5.245013,5.251872
1205,0,0.988,-0.012,-0.452756,1.158202,3.277812,3.3761
1206,0,0.99,-0.01,-0.458876,0.853575,3.605947,3.687314
1207,0,0.989,-0.011,-0.441617,0.794898,3.921777,3.62157
1208,0,0.989,-0.011,-0.413084,0.757607,3.171263,3.444361
1209,0,0.99,-0.01,-0.377312,0.544873,3.890226,3.399472
1210,1,-0.013,0.988,0.47049,-0.354721,3.438092,3.227562
1211,1,-0.011,0.99,0.518081,-0.396981,3.205957,4.033832
1212,0,0.99,-0.01,-0.329268,0.430867,4.036808,3.518442
1213,0,0.993,-0.007,-0.419589,0.485365,4.166975,3.867544
1214,1,-0.011,0.99,0.575663,-0.412349,3.763309,4.258169
1215,1,-0.012,0.989,0.627276,-0.406978,3.813251,3.605857
1216,0,0.989,-0.011,-0.366524,0.482792,3.817146,3.286859
1217,1,-0.012,0.989,0.549147,-0.385472,3.709754,3.236067
1218,0,0.991,-0.009,-0.389608,0.44606,4.033682,3.777881
1219,1,-0.011,0.99,0.414338,-0.358581,3.761767,3.498202
1220,0,0.988,-0.012,-0.381513,0.543101,3.350518,3.331237
1221,0,0.991,-0.009,-0.368578,0.444447,3.648863,3.333025
1222,1,-0.008,0.993,0.452732,-0.408369,3.939569,3.736968
1223,1,-0.01,0.991,0.564189,-0.401565,3.901939,3.332517
