episode,winner,reward_0,reward_1,epsilon_0,epsilon_1
1260,0,0.995,-0.005,0.05,0.05
1261,0,0.985,-0.015,0.05,0.05
1262,1,-0.015,0.986,0.05,0.05
1263,0,0.989,-0.011,0.05,0.05
1264,0,0.987,-0.013,0.05,0.05
1265,1,-0.015,0.986,0.05,0.05
1266,1,-0.013,0.988,0.05,0.05
1267,0,0.988,-0.012,0.05,0.05
1268,0,0.99,-0.01,0.05,0.05
1269,1,-0.014,0.987,0.05,0.05
1270,1,-0.012,0.989,0.05,0.05
1271,0,0.985,-0.015,0.05,0.05
1272,1,-0.016,0.985,0.05,0.05
1273,1,-0.008,0.993,0.05,0.05
1274,1,-0.015,0.986,0.05,0.05
1275,1,-0.01,0.991,0.05,0.05
1276,0,0.984,-0.016,0.05,0.05
1277,0,0.987,-0.013,0.05,0.05
1278,1,-0.015,0.986,0.05,0.05
1279,1,-0.012,0.989,0.05,0.05
1280,1,-0.016,0.985,0.05,0.05
1281,1,-0.007,0.994,0.05,0.05
1282,1,-0.013,0.988,0.05,0.05
1283,0,0.984,-0.016,0.05,0.05
1284,0,0.985,-0.015,0.05,0.05
1285,1,-0.009,0.992,0.05,0.05
1286,1,-0.012,0.989,0.05,0.05
1287,1,-0.016,0.985,0.05,0.05
1288,1,-0.003,0.998,0.05,0.05
1289,1,-0.011,0.99,0.05,0.05
1290,0,0.986,-0.014,0.05,0.05
1291,1,-0.016,0.985,0.05,0.05
1292,1,-0.015,0.986,0.05,0.05
1293,0,0.984,-0.016,0.05,0.05
1294,0,0.989,-0.011,0.05,0.05
1295,1,-0.017,0.984,0.05,0.05
1296,1,-0.015,0.986,0.05,0.05
1297,1,-0.015,0.986,0.05,0.05
1298,1,-0.012,0.989,0.05,0.05
1299,0,0.984,-0.016,0.05,0.05
1300,0,0.985,-0.015,0.05,0.05
1301,0,0.984,-0.016,0.05,0.05
1302,0,0.993,-0.007,0.05,0.05
1303,0,0.987,-0.013,0.05,0.05
1304,0,0.994,-0.006,0.05,0.05
1305,1,-0.014,0.987,0.05,0.05
1306,1,-0.007,0.994,0.05,0.05
1307,1,-0.013,0.988,0.05,0.05
1308,0,0.987,-0.013,0.05,0.05
1309,0,0.987,-0.013,0.05,0.05
1310,1,-0.017,0.984,0.05,0.05
1311,1,-0.016,0.985,0.05,0.05
1312,1,-0.013,0.988,0.05,0.05
1313,0,0.986,-0.014,0.05,0.05
1314,1,-0.016,0.985,0.05,0.05
1315,1,-0.013,0.988,0.05,0.05
1316,1,-0.015,0.986,0.05,0.05
1317,0,0.984,-0.016,0.05,0.05
1318,0,0.989,-0.011,0.05,0.05
1319,0,0.985,-0.015,0.05,0.05
1320,1,-0.007,0.994,0.05,0.05
1321,1,-0.012,0.989,0.05,0.05
1322,1,-0.015,0.986,0.05,0.05
1323,0,0.985,-0.015,0.05,0.05
1324,1,-0.013,0.988,0.05,0.05
1325,0,0.985,-0.015,0.05,0.05
1326,0,0.989,-0.011,0.05,0.05
1327,0,0.987,-0.013,0.05,0.05
1328,1,-0.017,0.984,0.05,0.05
1329,1,-0.013,0.988,0.05,0.05
1330,1,-0.017,0.984,0.05,0.05
1331,0,0.989,-0.011,0.05,0.05
1332,0,0.985,-0.015,0.05,0.05
1333,1,-0.015,0.986,0.05,0.05
1334,0,0.984,-0.016,0.05,0.05
1335,0,0.991,-0.009,0.05,0.05
1336,1,-0.017,0.984,0.05,0.05
1337,0,0.99,-0.01,0.05,0.05
1338,0,0.988,-0.012,0.05,0.05
1339,1,-0.016,0.985,0.05,0.05
1340,0,0.986,-0.014,0.05,0.05
1341,0,0.986,-0.014,0.05,0.05
1342,1,-0.014,0.987,0.05,0.05
1343,1,-0.015,0.986,0.05,0.05
1344,0,0.987,-0.013,0.05,0.05
1345,0,0.986,-0.014,0.05,0.05
1346,1,-0.012,0.989,0.05,0.05
1347,0,0.99,-0.01,0.05,0.05
1348,1,-0.017,0.984,0.05,0.05
1349,0,0.985,-0.015,0.05,0.05
1350,0,0.988,-0.012,0.05,0.05
1351,1,-0.012,0.989,0.05,0.05
1352,0,0.989,-0.011,0.05,0.05
1353,0,0.99,-0.01,0.05,0.05
1354,1,-0.011,0.99,0.05,0.05
1355,1,-0.011,0.99,0.05,0.05
1356,1,-0.014,0.987,0.05,0.05
1357,0,0.987,-0.013,0.05,0.05
1358,0,0.987,-0.013,0.05,0.05
1359,1,-0.008,0.993,0.05,0.05
1360,1,-0.01,0.991,0.05,0.05
1361,0,0.987,-0.013,0.05,0.05
1362,1,-0.009,0.992,0.05,0.05
1363,0,0.991,-0.009,0.05,0.05
1364,1,-0.015,0.986,0.05,0.05
1365,1,-0.014,0.987,0.05,0.05
1366,0,0.986,-0.014,0.05,0.05
1367,0,0.985,-0.015,0.05,0.05
1368,1,-0.008,0.993,0.05,0.05
1369,1,-0.009,0.992,0.05,0.05
1370,1,-0.01,0.991,0.05,0.05
1371,1,-0.011,0.99,0.05,0.05
1372,0,0.985,-0.015,0.05,0.05
1373,1,-0.017,0.984,0.05,0.05
1374,0,0.987,-0.013,0.05,0.05
1375,1,-0.017,0.984,0.05,0.05
1376,1,-0.012,0.989,0.05,0.05
1377,0,0.99,-0.01,0.05,0.05
1378,0,0.985,-0.015,0.05,0.05
1379,1,-0.01,0.991,0.05,0.05
1380,1,-0.013,0.988,0.05,0.05
1381,1,-0.009,0.992,0.05,0.05
1382,1,-0.014,0.987,0.05,0.05
1383,1,-0.011,0.99,0.05,0.05
1384,1,-0.014,0.987,0.05,0.05
1385,0,0.992,-0.008,0.05,0.05
1386,1,-0.011,0.99,0.05,0.05
1387,1,-0.016,0.985,0.05,0.05
1388,0,0.985,-0.015,0.05,0.05
1389,0,0.99,-0.01,0.05,0.05
1390,0,0.988,-0.012,0.05,0.05
1391,1,-0.016,0.985,0.05,0.05
1392,0,0.987,-0.013,0.05,0.05
1393,1,-0.011,0.99,0.05,0.05
1394,1,-0.014,0.987,0.05,0.05
1395,1,-0.015,0.986,0.05,0.05
1396,1,-0.013,0.988,0.05,0.05
1397,1,-0.012,0.989,0.05,0.05
1398,1,-0.013,0.988,0.05,0.05
1399,1,-0.007,0.994,0.05,0.05
1400,1,-0.011,0.99,0.05,0.05
1401,1,-0.012,0.989,0.05,0.05
1402,0,0.988,-0.012,0.05,0.05
1403,0,0.996,-0.004,0.05,0.05
1404,0,0.986,-0.014,0.05,0.05
1405,1,-0.014,0.987,0.05,0.05
1406,1,-0.012,0.989,0.05,0.05
1407,0,0.992,-0.008,0.05,0.05
1408,1,-0.014,0.987,0.05,0.05
1409,1,-0.011,0.99,0.05,0.05
1410,0,0.984,-0.016,0.05,0.05
1411,1,-0.007,0.994,0.05,0.05
1412,0,0.993,-0.007,0.05,0.05
1413,1,-0.015,0.986,0.05,0.05
1414,0,0.985,-0.015,0.05,0.05
1415,1,-0.016,0.985,0.05,0.05
1416,0,0.989,-0.011,0.05,0.05
1417,1,-0.006,0.995,0.05,0.05
1418,1,-0.015,0.986,0.05,0.05
1419,0,0.987,-0.013,0.05,0.05
1420,1,-0.012,0.989,0.05,0.05
1421,0,0.985,-0.015,0.05,0.05
1422,0,0.984,-0.016,0.05,0.05
1423,1,-0.017,0.984,0.05,0.05
1424,0,0.988,-0.012,0.05,0.05
1425,1,-0.012,0.989,0.05,0.05
1426,0,0.994,-0.006,0.05,0.05
1427,1,-0.016,0.985,0.05,0.05
1428,0,0.99,-0.01,0.05,0.05
1429,1,-0.012,0.989,0.05,0.05
1430,1,-0.014,0.987,0.05,0.05
1431,1,-0.015,0.986,0.05,0.05
1432,0,0.987,-0.013,0.05,0.05
1433,0,0.986,-0.014,0.05,0.05
1434,1,-0.011,0.99,0.05,0.05
1435,0,0.985,-0.015,0.05,0.05
1436,1,-0.017,0.984,0.05,0.05
1437,0,0.984,-0.016,0.05,0.05
1438,1,-0.015,0.986,0.05,0.05
1439,0,0.985,-0.015,0.05,0.05
1440,0,0.986,-0.014,0.05,0.05
1441,1,-0.017,0.984,0.05,0.05
1442,1,-0.016,0.985,0.05,0.05
1443,0,0.988,-0.012,0.05,0.05
1444,0,0.988,-0.012,0.05,0.05
1445,0,0.986,-0.014,0.05,0.05
1446,1,-0.013,0.988,0.05,0.05
1447,0,0.986,-0.014,0.05,0.05
1448,1,-0.013,0.988,0.05,0.05
1449,1,-0.016,0.985,0.05,0.05
1450,1,-0.017,0.984,0.05,0.05
1451,0,0.989,-0.011,0.05,0.05
1452,1,-0.014,0.987,0.05,0.05
1453,0,0.985,-0.015,0.05,0.05
1454,0,0.987,-0.013,0.05,0.05
1455,1,-0.014,0.987,0.05,0.05
1456,0,0.985,-0.015,0.05,0.05
1457,0,0.988,-0.012,0.05,0.05
1458,0,0.984,-0.016,0.05,0.05
1459,0,0.985,-0.015,0.05,0.05
1460,0,0.992,-0.008,0.05,0.05
1461,1,-0.013,0.988,0.05,0.05
1462,1,-0.017,0.984,0.05,0.05
1463,0,0.992,-0.008,0.05,0.05
1464,0,0.99,-0.01,0.05,0.05
1465,0,0.988,-0.012,0.05,0.05
1466,1,-0.015,0.986,0.05,0.05
1467,0,0.993,-0.007,0.05,0.05
1468,1,-0.013,0.988,0.05,0.05
1469,1,-0.015,0.986,0.05,0.05
1470,1,-0.013,0.988,0.05,0.05
1471,0,0.991,-0.009,0.05,0.05
1472,1,-0.015,0.986,0.05,0.05
1473,1,-0.013,0.988,0.05,0.05
1474,1,-0.011,0.99,0.05,0.05
1475,0,0.992,-0.008,0.05,0.05
1476,0,0.986,-0.014,0.05,0.05
1477,1,-0.008,0.993,0.05,0.05
1478,1,-0.014,0.987,0.05,0.05
1479,1,-0.012,0.989,0.05,0.05
1480,1,-0.016,0.985,0.05,0.05
1481,0,0.988,-0.012,0.05,0.05
1482,0,0.988,-0.012,0.05,0.05
1483,0,0.984,-0.016,0.05,0.05
1484,1,-0.015,0.986,0.05,0.05
1485,1,-0.016,0.985,0.05,0.05
1486,1,-0.014,0.987,0.05,0.05
1487,1,-0.015,0.986,0.05,0.05
1488,1,-0.016,0.985,0.05,0.05
1489,1,-0.013,0.988,0.05,0.05
1490,1,-0.011,0.99,0.05,0.05
1491,0,0.99,-0.01,0.05,0.05
1492,0,0.988,-0.012,0.05,0.05
1493,1,-0.016,0.985,0.05,0.05
1494,0,0.986,-0.014,0.05,0.05
1495,0,0.985,-0.015,0.05,0.05
1496,1,-0.016,0.985,0.05,0.05
1497,1,-0.016,0.985,0.05,0.05
1498,0,0.986,-0.014,0.05,0.05
1499,1,-0.016,0.985,0.05,0.05
1500,1,-0.014,0.987,0.05,0.05
1501,0,0.985,-0.015,0.05,0.05
1502,1,-0.01,0.991,0.05,0.05
1503,0,0.989,-0.011,0.05,0.05
1504,0,0.985,-0.015,0.05,0.05
1505,0,0.985,-0.015,0.05,0.05
1506,1,-0.011,0.99,0.05,0.05
1507,0,0.986,-0.014,0.05,0.05
1508,1,-0.015,0.986,0.05,0.05
1509,0,0.984,-0.016,0.05,0.05
1510,1,-0.013,0.988,0.05,0.05
1511,1,-0.014,0.987,0.05,0.05
1512,1,-0.011,0.99,0.05,0.05
1513,1,-0.017,0.984,0.05,0.05
1514,1,-0.013,0.988,0.05,0.05
1515,1,-0.01,0.991,0.05,0.05
1516,0,0.987,-0.013,0.05,0.05
1517,0,0.993,-0.007,0.05,0.05
1518,0,0.986,-0.014,0.05,0.05
1519,1,-0.014,0.987,0.05,0.05
1520,1,-0.001,1.0,0.05,0.05
1521,1,-0.009,0.992,0.05,0.05
1522,1,-0.013,0.988,0.05,0.05
1523,1,-0.014,0.987,0.05,0.05
1524,1,-0.013,0.988,0.05,0.05
1525,0,0.985,-0.015,0.05,0.05
1526,0,0.989,-0.011,0.05,0.05
1527,1,-0.015,0.986,0.05,0.05
1528,1,-0.015,0.986,0.05,0.05
1529,1,-0.014,0.987,0.05,0.05
1530,1,-0.016,0.985,0.05,0.05
1531,0,0.984,-0.016,0.05,0.05
1532,1,-0.015,0.986,0.05,0.05
1533,1,-0.011,0.99,0.05,0.05
1534,0,0.987,-0.013,0.05,0.05
1535,1,-0.016,0.985,0.05,0.05
1536,0,0.985,-0.015,0.05,0.05
1537,1,-0.013,0.988,0.05,0.05
1538,1,-0.011,0.99,0.05,0.05
1539,1,-0.014,0.987,0.05,0.05
1540,1,-0.009,0.992,0.05,0.05
1541,0,0.995,-0.005,0.05,0.05
1542,1,-0.014,0.987,0.05,0.05
1543,1,-0.015,0.986,0.05,0.05
1544,1,-0.015,0.986,0.05,0.05
1545,0,0.987,-0.013,0.05,0.05
1546,1,-0.016,0.985,0.05,0.05
1547,1,-0.013,0.988,0.05,0.05
1548,0,0.984,-0.016,0.05,0.05
1549,1,-0.011,0.99,0.05,0.05
1550,0,0.985,-0.015,0.05,0.05
1551,1,-0.015,0.986,0.05,0.05
1552,1,-0.011,0.99,0.05,0.05
1553,0,0.986,-0.014,0.05,0.05
1554,1,-0.013,0.988,0.05,0.05
1555,1,-0.01,0.991,0.05,0.05
1556,0,0.995,-0.005,0.05,0.05
1557,0,0.984,-0.016,0.05,0.05
1558,1,-0.011,0.99,0.05,0.05
1559,0,0.986,-0.014,0.05,0.05
1560,1,-0.017,0.984,0.05,0.05
1561,0,0.989,-0.011,0.05,0.05
1562,0,0.985,-0.015,0.05,0.05
1563,1,-0.01,0.991,0.05,0.05
1564,0,0.987,-0.013,0.05,0.05
1565,0,0.984,-0.016,0.05,0.05
1566,0,0.987,-0.013,0.05,0.05
1567,1,-0.011,0.99,0.05,0.05
1568,1,-0.015,0.986,0.05,0.05
1569,1,-0.014,0.987,0.05,0.05
1570,1,-0.017,0.984,0.05,0.05
1571,0,0.987,-0.013,0.05,0.05
1572,1,-0.009,0.992,0.05,0.05
1573,0,0.984,-0.016,0.05,0.05
1574,1,-0.014,0.987,0.05,0.05
1575,1,-0.011,0.99,0.05,0.05
1576,1,-0.014,0.987,0.05,0.05
1577,0,0.984,-0.016,0.05,0.05
1578,0,0.984,-0.016,0.05,0.05
1579,1,-0.016,0.985,0.05,0.05
1580,0,0.985,-0.015,0.05,0.05
1581,1,-0.015,0.986,0.05,0.05
1582,1,-0.012,0.989,0.05,0.05
1583,1,-0.015,0.986,0.05,0.05
1584,1,-0.016,0.985,0.05,0.05
1585,1,-0.015,0.986,0.05,0.05
1586,1,-0.016,0.985,0.05,0.05
1587,0,0.99,-0.01,0.05,0.05
1588,0,0.988,-0.012,0.05,0.05
1589,1,-0.012,0.989,0.05,0.05
1590,1,-0.013,0.988,0.05,0.05
1591,1,-0.014,0.987,0.05,0.05
1592,1,-0.011,0.99,0.05,0.05
1593,1,-0.01,0.991,0.05,0.05
1594,0,0.984,-0.016,0.05,0.05
1595,1,-0.012,0.989,0.05,0.05
1596,1,-0.012,0.989,0.05,0.05
1597,0,0.988,-0.012,0.05,0.05
1598,0,0.984,-0.016,0.05,0.05
1599,0,0.99,-0.01,0.05,0.05
1600,0,0.987,-0.013,0.05,0.05
1601,1,-0.015,0.986,0.05,0.05
1602,1,-0.014,0.987,0.05,0.05
1603,0,0.989,-0.011,0.05,0.05
1604,1,-0.017,0.984,0.05,0.05
1605,1,-0.011,0.99,0.05,0.05
1606,0,0.989,-0.011,0.05,0.05
1607,0,0.99,-0.01,0.05,0.05
1608,0,0.991,-0.009,0.05,0.05
1609,0,0.987,-0.013,0.05,0.05
1610,1,-0.007,0.994,0.05,0.05
1611,1,-0.01,0.991,0.05,0.05
1612,1,-0.011,0.99,0.05,0.05
1613,1,-0.013,0.988,0.05,0.05
1614,1,-0.008,0.993,0.05,0.05
1615,1,-0.016,0.985,0.05,0.05
1616,1,-0.014,0.987,0.05,0.05
1617,1,-0.014,0.987,0.05,0.05
1618,1,-0.011,0.99,0.05,0.05
1619,1,-0.011,0.99,0.05,0.05
1620,0,0.986,-0.014,0.05,0.05
1621,1,-0.01,0.991,0.05,0.05
1622,0,0.984,-0.016,0.05,0.05
1623,1,-0.01,0.991,0.05,0.05
1624,0,0.989,-0.011,0.05,0.05
1625,0,0.986,-0.014,0.05,0.05
1626,1,-0.011,0.99,0.05,0.05
1627,1,-0.013,0.988,0.05,0.05
1628,1,-0.017,0.984,0.05,0.05
1629,1,-0.015,0.986,0.05,0.05
1630,0,0.99,-0.01,0.05,0.05
1631,0,0.986,-0.014,0.05,0.05
1632,1,-0.011,0.99,0.05,0.05
1633,0,0.984,-0.016,0.05,0.05
1634,0,0.985,-0.015,0.05,0.05
1635,0,0.984,-0.016,0.05,0.05
1636,1,-0.014,0.987,0.05,0.05
1637,1,-0.014,0.987,0.05,0.05
1638,1,-0.009,0.992,0.05,0.05
1639,0,0.989,-0.011,0.05,0.05
1640,1,-0.01,0.991,0.05,0.05
1641,0,0.988,-0.012,0.05,0.05
1642,1,-0.014,0.987,0.05,0.05
1643,1,-0.016,0.985,0.05,0.05
1644,1,-0.012,0.989,0.05,0.05
1645,1,-0.017,0.984,0.05,0.05
1646,1,-0.01,0.991,0.05,0.05
1647,0,0.984,-0.016,0.05,0.05
1648,1,-0.014,0.987,0.05,0.05
1649,1,-0.017,0.984,0.05,0.05
1650,1,-0.015,0.986,0.05,0.05
1651,1,-0.007,0.994,0.05,0.05
1652,0,0.991,-0.009,0.05,0.05
1653,1,-0.016,0.985,0.05,0.05
1654,1,-0.011,0.99,0.05,0.05
1655,0,0.984,-0.016,0.05,0.05
1656,0,0.987,-0.013,0.05,0.05
1657,0,0.989,-0.011,0.05,0.05
1658,1,-0.017,0.984,0.05,0.05
1659,1,-0.013,0.988,0.05,0.05
1660,1,-0.016,0.985,0.05,0.05
1661,1,-0.013,0.988,0.05,0.05
1662,0,0.984,-0.016,0.05,0.05
1663,1,-0.01,0.991,0.05,0.05
1664,1,-0.016,0.985,0.05,0.05
1665,0,0.986,-0.014,0.05,0.05
1666,0,0.986,-0.014,0.05,0.05
1667,0,0.986,-0.014,0.05,0.05
1668,1,-0.011,0.99,0.05,0.05
1669,0,0.989,-0.011,0.05,0.05
1670,1,-0.013,0.988,0.05,0.05
1671,1,-0.009,0.992,0.05,0.05
1672,1,-0.012,0.989,0.05,0.05
1673,0,0.99,-0.01,0.05,0.05
1674,1,-0.013,0.988,0.05,0.05
1675,1,-0.011,0.99,0.05,0.05
1676,1,-0.015,0.986,0.05,0.05
1677,0,0.984,-0.016,0.05,0.05
1678,1,-0.009,0.992,0.05,0.05
1679,0,0.985,-0.015,0.05,0.05
1680,0,0.99,-0.01,0.05,0.05
1681,0,0.986,-0.014,0.05,0.05
1682,1,-0.011,0.99,0.05,0.05
1683,0,0.984,-0.016,0.05,0.05
1684,1,-0.007,0.994,0.05,0.05
1685,1,-0.017,0.984,0.05,0.05
1686,0,0.985,-0.015,0.05,0.05
1687,1,-0.017,0.984,0.05,0.05
1688,1,-0.008,0.993,0.05,0.05
1689,0,0.993,-0.007,0.05,0.05
1690,1,-0.015,0.986,0.05,0.05
1691,1,-0.01,0.991,0.05,0.05
1692,0,0.985,-0.015,0.05,0.05
1693,0,0.988,-0.012,0.05,0.05
1694,0,0.984,-0.016,0.05,0.05
1695,1,-0.013,0.988,0.05,0.05
1696,1,-0.016,0.985,0.05,0.05
1697,0,0.985,-0.015,0.05,0.05
1698,1,-0.014,0.987,0.05,0.05
1699,1,-0.007,0.994,0.05,0.05
1700,1,-0.015,0.986,0.05,0.05
1701,0,0.985,-0.015,0.05,0.05
1702,0,0.997,-0.003,0.05,0.05
1703,0,0.999,-0.001,0.05,0.05
1704,0,0.999,-0.001,0.05,0.05
1705,0,0.999,-0.001,0.05,0.05
1706,1,-0.017,0.984,0.05,0.05
1707,1,-0.016,0.985,0.05,0.05
1708,1,-0.015,0.986,0.05,0.05
1709,0,0.992,-0.008,0.05,0.05
1710,1,-0.016,0.985,0.05,0.05
1711,1,-0.016,0.985,0.05,0.05
1712,0,0.984,-0.016,0.05,0.05
1713,1,-0.017,0.984,0.05,0.05
1714,1,-0.009,0.992,0.05,0.05
1715,1,-0.011,0.99,0.05,0.05
1716,0,0.99,-0.01,0.05,0.05
1717,1,-0.013,0.988,0.05,0.05
1718,0,0.992,-0.008,0.05,0.05
1719,1,-0.009,0.992,0.05,0.05
1720,1,-0.015,0.986,0.05,0.05
1721,1,-0.011,0.99,0.05,0.05
1722,1,-0.017,0.984,0.05,0.05
1723,0,0.992,-0.008,0.05,0.05
1724,0,0.994,-0.006,0.05,0.05
1725,1,-0.013,0.988,0.05,0.05
1726,1,-0.013,0.988,0.05,0.05
1727,1,-0.012,0.989,0.05,0.05
1728,0,0.984,-0.016,0.05,0.05
1729,1,-0.013,0.988,0.05,0.05
1730,1,-0.014,0.987,0.05,0.05
1731,0,0.993,-0.007,0.05,0.05
1732,0,0.991,-0.009,0.05,0.05
1733,1,-0.016,0.985,0.05,0.05
1734,1,-0.015,0.986,0.05,0.05
1735,0,0.991,-0.009,0.05,0.05
1736,0,0.989,-0.011,0.05,0.05
1737,1,-0.008,0.993,0.05,0.05
1738,0,0.989,-0.011,0.05,0.05
1739,1,-0.015,0.986,0.05,0.05
1740,1,-0.017,0.984,0.05,0.05
1741,1,-0.015,0.986,0.05,0.05
1742,0,0.991,-0.009,0.05,0.05
1743,1,-0.017,0.984,0.05,0.05
1744,1,-0.016,0.985,0.05,0.05
1745,0,0.989,-0.011,0.05,0.05
1746,1,-0.013,0.988,0.05,0.05
1747,0,0.987,-0.013,0.05,0.05
1748,1,-0.015,0.986,0.05,0.05
1749,1,-0.008,0.993,0.05,0.05
1750,0,0.984,-0.016,0.05,0.05
1751,0,0.992,-0.008,0.05,0.05
1752,1,-0.015,0.986,0.05,0.05
1753,1,-0.013,0.988,0.05,0.05
1754,0,0.985,-0.015,0.05,0.05
1755,1,-0.017,0.984,0.05,0.05
1756,0,0.987,-0.013,0.05,0.05
1757,0,0.984,-0.016,0.05,0.05
1758,0,0.988,-0.012,0.05,0.05
1759,1,-0.011,0.99,0.05,0.05
1760,0,0.985,-0.015,0.05,0.05
1761,1,-0.013,0.988,0.05,0.05
1762,0,0.986,-0.014,0.05,0.05
1763,0,0.988,-0.012,0.05,0.05
1764,0,0.985,-0.015,0.05,0.05
1765,1,-0.017,0.984,0.05,0.05
1766,0,0.984,-0.016,0.05,0.05
1767,1,-0.008,0.993,0.05,0.05
1768,0,0.991,-0.009,0.05,0.05
1769,1,-0.015,0.986,0.05,0.05
1770,0,0.984,-0.016,0.05,0.05
1771,1,-0.015,0.986,0.05,0.05
1772,0,0.985,-0.015,0.05,0.05
1773,0,0.986,-0.014,0.05,0.05
1774,1,-0.011,0.99,0.05,0.05
1775,1,-0.013,0.988,0.05,0.05
1776,0,0.987,-0.013,0.05,0.05
1777,0,0.989,-0.011,0.05,0.05
1778,0,0.985,-0.015,0.05,0.05
1779,0,0.986,-0.014,0.05,0.05
1780,1,-0.011,0.99,0.05,0.05
1781,1,-0.015,0.986,0.05,0.05
1782,1,-0.013,0.988,0.05,0.05
1783,1,-0.014,0.987,0.05,0.05
1784,1,-0.01,0.991,0.05,0.05
1785,1,-0.017,0.984,0.05,0.05
1786,0,0.984,-0.016,0.05,0.05
1787,1,-0.015,0.986,0.05,0.05
1788,0,0.985,-0.015,0.05,0.05
1789,1,-0.01,0.991,0.05,0.05
1790,1,-0.013,0.988,0.05,0.05
1791,0,0.984,-0.016,0.05,0.05
1792,0,0.986,-0.014,0.05,0.05
1793,0,0.985,-0.015,0.05,0.05
1794,0,0.988,-0.012,0.05,0.05
1795,1,-0.014,0.987,0.05,0.05
1796,1,-0.017,0.984,0.05,0.05
1797,1,-0.016,0.985,0.05,0.05
1798,1,-0.008,0.993,0.05,0.05
1799,1,-0.016,0.985,0.05,0.05
1800,1,-0.013,0.988,0.05,0.05
1801,0,0.984,-0.016,0.05,0.05
1802,1,-0.015,0.986,0.05,0.05
1803,1,-0.015,0.986,0.05,0.05
1804,1,-0.016,0.985,0.05,0.05
1805,0,0.988,-0.012,0.05,0.05
1806,1,-0.016,0.985,0.05,0.05
1807,1,-0.014,0.987,0.05,0.05
1808,1,-0.016,0.985,0.05,0.05
1809,0,0.993,-0.007,0.05,0.05
1810,1,-0.013,0.988,0.05,0.05
1811,1,-0.01,0.991,0.05,0.05
1812,1,-0.015,0.986,0.05,0.05
1813,1,-0.014,0.987,0.05,0.05
1814,1,-0.017,0.984,0.05,0.05
1815,1,-0.016,0.985,0.05,0.05
1816,1,-0.007,0.994,0.05,0.05
1817,1,-0.017,0.984,0.05,0.05
1818,0,0.984,-0.016,0.05,0.05
1819,0,0.985,-0.015,0.05,0.05
1820,0,0.993,-0.007,0.05,0.05
1821,1,-0.013,0.988,0.05,0.05
1822,1,-0.016,0.985,0.05,0.05
1823,0,0.985,-0.015,0.05,0.05
1824,0,0.986,-0.014,0.05,0.05
1825,1,-0.016,0.985,0.05,0.05
1826,1,-0.015,0.986,0.05,0.05
1827,0,0.985,-0.015,0.05,0.05
1828,0,0.985,-0.015,0.05,0.05
1829,1,-0.015,0.986,0.05,0.05
1830,1,-0.016,0.985,0.05,0.05
1831,0,0.985,-0.015,0.05,0.05
1832,0,0.99,-0.01,0.05,0.05
1833,1,-0.015,0.986,0.05,0.05
1834,1,-0.016,0.985,0.05,0.05
1835,1,-0.016,0.985,0.05,0.05
1836,0,0.985,-0.015,0.05,0.05
1837,0,0.984,-0.016,0.05,0.05
1838,0,0.992,-0.008,0.05,0.05
1839,1,-0.009,0.992,0.05,0.05
1840,0,0.988,-0.012,0.05,0.05
1841,1,-0.017,0.984,0.05,0.05
1842,1,-0.013,0.988,0.05,0.05
1843,0,0.99,-0.01,0.05,0.05
1844,0,0.993,-0.007,0.05,0.05
1845,1,-0.012,0.989,0.05,0.05
1846,1,-0.013,0.988,0.05,0.05
1847,1,-0.011,0.99,0.05,0.05
1848,1,-0.017,0.984,0.05,0.05
1849,0,0.985,-0.015,0.05,0.05
1850,1,-0.017,0.984,0.05,0.05
1851,1,-0.012,0.989,0.05,0.05
1852,0,0.984,-0.016,0.05,0.05
1853,0,0.984,-0.016,0.05,0.05
1854,1,-0.014,0.987,0.05,0.05
1855,0,0.991,-0.009,0.05,0.05
1856,0,0.985,-0.015,0.05,0.05
1857,1,-0.017,0.984,0.05,0.05
1858,1,-0.016,0.985,0.05,0.05
1859,0,0.985,-0.015,0.05,0.05
1860,0,0.987,-0.013,0.05,0.05
1861,0,0.987,-0.013,0.05,0.05
1862,1,-0.017,0.984,0.05,0.05
1863,1,-0.014,0.987,0.05,0.05
1864,0,0.985,-0.015,0.05,0.05
1865,0,0.991,-0.009,0.05,0.05
1866,1,-0.012,0.989,0.05,0.05
1867,1,-0.01,0.991,0.05,0.05
1868,1,-0.014,0.987,0.05,0.05
1869,1,-0.016,0.985,0.05,0.05
1870,1,-0.013,0.988,0.05,0.05
1871,1,-0.014,0.987,0.05,0.05
1872,1,-0.009,0.992,0.05,0.05
1873,1,-0.017,0.984,0.05,0.05
1874,0,0.987,-0.013,0.05,0.05
1875,1,-0.017,0.984,0.05,0.05
1876,1,-0.007,0.994,0.05,0.05
1877,0,0.99,-0.01,0.05,0.05
1878,1,-0.016,0.985,0.05,0.05
1879,1,-0.016,0.985,0.05,0.05
1880,1,-0.014,0.987,0.05,0.05
1881,1,-0.014,0.987,0.05,0.05
1882,1,-0.01,0.991,0.05,0.05
1883,1,-0.012,0.989,0.05,0.05
1884,1,-0.013,0.988,0.05,0.05
1885,0,0.984,-0.016,0.05,0.05
1886,1,-0.017,0.984,0.05,0.05
1887,1,-0.012,0.989,0.05,0.05
1888,1,-0.015,0.986,0.05,0.05
1889,0,0.984,-0.016,0.05,0.05
1890,1,-0.013,0.988,0.05,0.05
1891,1,-0.014,0.987,0.05,0.05
1892,1,-0.01,0.991,0.05,0.05
1893,0,0.985,-0.015,0.05,0.05
1894,0,0.997,-0.003,0.05,0.05
