episode,winner,reward_0,reward_1,loss_0,loss_1,entropy_0,entropy_1
820,1,-0.014,0.987,-2.056257,1.960193,3.275417,3.347432
821,0,0.985,-0.015,0.326111,-1.000176,2.504111,3.745831
822,0,0.99,-0.01,0.659626,-0.785188,4.038344,3.190908
823,1,-0.013,0.988,-1.924363,2.43454,3.108495,3.782596
824,0,0.991,-0.009,0.898124,-0.885029,3.765341,3.410627
825,1,-0.013,0.988,-1.639034,2.042507,3.189178,3.643296
826,1,-0.008,0.993,-2.280699,2.528976,4.080809,3.700403
827,0,0.987,-0.013,0.752938,-0.854354,3.384246,2.966972
828,0,0.986,-0.014,0.721941,-1.007302,3.440759,3.449548
829,0,0.989,-0.011,0.802785,-0.941485,3.754815,3.22522
830,1,-0.013,0.988,-1.871552,1.832083,3.391266,3.09337
831,0,0.992,-0.008,1.414154,-1.368457,3.499915,3.924058
832,0,0.985,-0.015,0.143498,-0.637963,3.358616,2.683664
833,0,0.993,-0.007,1.206375,-1.057577,4.236454,4.209959
834,1,-0.009,0.992,-2.892797,3.054929,4.405371,4.090391
835,0,0.989,-0.011,0.582021,-0.669536,3.874311,3.105323
836,0,0.987,-0.013,0.407231,-0.697478,3.423515,3.337921
837,0,0.989,-0.011,0.127345,-0.706324,3.81964,3.908986
838,1,-0.011,0.99,-2.622236,2.904705,3.753395,3.673352
839,1,-0.009,0.992,-1.998016,3.056231,2.932539,4.175143
840,0,0.988,-0.012,0.124256,-0.617738,3.459427,3.139871
841,1,-0.012,0.989,-2.194399,2.088977,3.486495,3.08107
842,1,-0.013,0.988,-2.074393,2.401389,3.540323,3.725286
843,0,0.988,-0.012,0.989466,-0.931429,3.27586,2.857859
844,0,0.988,-0.012,1.21527,-1.157876,3.482552,3.492769
845,1,-0.011,0.99,-1.71392,2.529083,3.44561,3.971218
846,1,-0.009,0.992,-1.842389,2.315285,3.635524,3.858082
847,0,0.989,-0.011,1.457867,-1.238937,4.232731,3.336236
848,1,-0.01,0.991,-1.662899,2.359113,3.436995,3.859033
849,1,-0.011,0.99,-1.648686,2.103366,3.548081,4.037063
850,0,0.989,-0.011,1.630755,-1.43578,4.061188,3.638705
851,0,0.991,-0.009,1.605377,-1.378566,4.15895,4.00804
852,1,-0.013,0.988,-1.873715,1.814606,3.846917,3.762145
853,1,-0.01,0.991,-1.548232,1.867647,3.444273,3.691643
854,0,0.993,-0.007,1.907313,-1.277859,4.532442,3.744008
855,0,0.986,-0.014,1.147954,-1.336598,3.106939,3.408746
856,1,-0.011,0.99,-1.918688,1.775931,4.099121,3.613498
857,0,0.989,-0.011,1.60993,-1.366574,4.224714,3.379207
858,1,-0.011,0.99,-1.804234,1.813113,3.490581,3.367416
859,0,0.99,-0.01,1.46346,-1.26903,3.640552,3.226835
860,0,0.986,-0.014,0.906589,-1.229301,3.802048,3.273373
861,0,0.991,-0.009,1.320426,-1.129996,4.180106,3.305943
862,1,-0.011,0.99,-1.67575,2.342354,3.264297,4.300426
863,1,-0.013,0.988,-1.646007,1.911832,3.332808,3.906175
864,1,-0.009,0.992,-1.719562,2.312701,3.482145,4.305481
865,0,0.99,-0.01,1.343491,-1.531095,3.608257,3.899645
866,1,-0.012,0.989,-1.623538,1.925226,3.356317,3.749584
867,0,0.987,-0.013,0.965593,-1.182001,3.584822,3.358547
868,0,0.992,-0.008,1.278534,-1.126772,4.334438,3.774956
869,0,0.988,-0.012,1.074354,-1.175326,3.947216,3.241208
870,1,-0.012,0.989,-1.924122,1.504867,3.565599,2.967606
871,1,-0.011,0.99,-1.860296,2.336673,3.196868,3.676455
872,0,0.992,-0.008,1.178495,-1.140923,4.583288,3.378909
873,0,0.989,-0.011,0.860784,-1.291348,3.364224,3.60061
874,0,0.991,-0.009,0.680537,-0.968687,4.481514,3.6239
875,0,0.994,-0.006,1.137901,-1.08594,4.60364,3.77632
876,1,-0.013,0.988,-2.603506,1.792435,3.554425,2.837324
877,1,-0.011,0.99,-2.677546,2.459744,3.972143,3.849476
878,1,-0.011,0.99,-2.658558,2.257644,3.911053,3.650275
879,1,-0.011,0.99,-2.084043,1.751967,3.820893,3.65433
880,1,-0.008,0.993,-2.207393,1.99386,4.53211,4.018435
881,1,-0.006,0.995,-1.891246,2.359353,4.500957,4.901601
882,0,0.99,-0.01,1.960237,-1.576854,4.046905,3.351108
883,1,-0.012,0.989,-1.244172,1.215622,3.124869,3.855419
884,0,0.99,-0.01,1.60711,-1.96497,3.655122,4.122828
885,0,0.991,-0.009,1.83501,-1.607081,3.907103,3.637281
886,1,-0.012,0.989,-1.486454,1.262915,3.75605,3.827642
887,0,0.988,-0.012,1.534414,-1.336509,3.708329,2.955168
888,1,-0.01,0.991,-1.424579,1.757748,3.552771,4.432799
889,1,-0.013,0.988,-1.245151,0.900026,3.448671,3.661863
890,0,0.989,-0.011,1.851386,-1.851872,4.180258,3.936552
891,1,-0.012,0.989,-1.29243,1.430771,3.152731,3.617339
892,0,0.988,-0.012,1.382982,-1.41205,3.597484,3.339172
893,1,-0.013,0.988,-1.154761,0.694156,3.289359,2.47661
894,1,-0.007,0.994,-1.314266,1.598155,4.158319,4.650247
895,1,-0.012,0.989,-0.954906,0.546884,3.219435,3.739458
896,1,-0.013,0.988,-1.253823,0.398755,3.784046,3.565464
897,0,0.989,-0.011,2.071718,-1.952088,3.587573,3.348363
898,1,-0.012,0.989,-0.854614,0.488271,3.039227,3.792548
899,0,0.991,-0.009,2.712749,-2.187737,4.046198,3.255248
900,1,-0.005,0.996,-1.346394,1.471472,4.915969,4.691005
901,1,-0.014,0.987,-0.969121,-0.070661,3.697409,3.704104
902,1,-0.012,0.989,-0.914337,0.599626,3.506866,3.759865
903,0,0.989,-0.011,2.483751,-2.090228,3.65045,3.289886
904,0,0.994,-0.006,3.443346,-2.53228,4.882123,3.87756
905,1,-0.012,0.989,-0.992363,0.486373,3.467295,3.081567
906,1,-0.009,0.992,-0.925885,0.940385,3.621424,4.171403
907,0,0.991,-0.009,2.229026,-2.057285,3.959473,4.431748
908,1,-0.012,0.989,-0.806223,0.663758,3.177102,4.126301
909,0,0.994,-0.006,3.277323,-2.482822,4.685814,4.077619
910,0,0.988,-0.012,1.921306,-2.317225,3.227432,3.61441
911,1,-0.013,0.988,-1.09014,0.661219,3.448936,3.118132
912,0,0.99,-0.01,2.081645,-1.451471,4.121663,3.328394
913,0,0.99,-0.01,2.550782,-2.256481,3.892333,3.893124
914,0,0.989,-0.011,1.677485,-1.387773,3.563815,3.31912
915,1,-0.009,0.992,-1.530156,2.117953,3.756104,4.441445
916,0,0.988,-0.012,1.495641,-1.346871,3.846007,3.479066
917,0,0.988,-0.012,1.040194,-1.108529,3.683809,3.695837
918,1,-0.01,0.991,-1.792499,2.367618,3.78565,3.961854
919,1,-0.012,0.989,-1.844978,2.019619,3.387177,3.74404
920,0,0.988,-0.012,1.375494,-1.449003,3.467314,3.492117
921,0,0.987,-0.013,1.258493,-1.352048,3.742036,3.659565
922,0,0.996,-0.004,1.700204,-1.087063,4.551559,3.509579
923,0,0.988,-0.012,0.352806,-0.876833,3.781688,3.267851
924,0,0.99,-0.01,0.315015,-1.049215,3.745746,3.600087
925,0,0.991,-0.009,0.340009,-0.838387,4.334884,3.658938
926,0,0.99,-0.01,0.29501,-1.007933,3.821718,3.623609
927,0,0.988,-0.012,-0.859837,-0.473947,3.572284,3.41505
928,1,-0.012,0.989,-2.289268,2.822841,3.078992,3.671825
929,1,-0.009,0.992,-2.240123,2.948287,3.743616,4.339857
930,1,-0.01,0.991,-2.785751,2.812058,4.356936,4.101947
931,0,0.996,-0.004,1.35652,-1.02944,4.755319,5.020596
932,0,0.99,-0.01,0.802852,-0.772214,3.809742,3.33707
933,1,-0.014,0.987,-2.002093,2.485864,3.433581,3.792011
934,0,0.987,-0.013,0.694947,-0.91367,3.538276,3.154455
935,1,-0.013,0.988,-2.182502,2.18928,3.558803,3.600757
936,1,-0.01,0.991,-2.46425,2.427578,4.169483,3.949594
937,0,0.988,-0.012,1.383595,-1.54951,3.737082,3.816001
938,0,0.99,-0.01,1.213953,-1.097891,4.079122,3.672499
939,0,0.988,-0.012,0.825233,-0.913664,3.959695,3.177138
940,1,-0.014,0.987,-1.833887,1.823748,3.057704,3.293322
941,0,0.992,-0.008,0.945173,-1.116987,4.077118,3.669283
942,1,-0.012,0.989,-1.682194,2.506649,2.966187,4.076387
943,0,0.988,-0.012,0.397262,-0.929719,3.092898,3.470318
944,1,-0.013,0.988,-2.164634,2.02228,3.531832,3.656122
945,0,0.991,-0.009,0.389919,-0.978938,3.516726,3.826005
946,1,-0.011,0.99,-2.087547,2.446724,3.600121,4.006991
947,1,-0.011,0.99,-1.997949,2.101311,3.41045,3.857212
948,0,0.992,-0.008,1.71125,-1.701291,4.13887,4.090194
949,1,-0.012,0.989,-1.917031,1.930706,3.4321,3.236357
950,1,-0.01,0.991,-1.684143,2.373173,3.471668,4.341605
951,0,0.992,-0.008,1.395168,-1.193177,3.715965,3.296757
952,0,0.992,-0.008,1.819695,-1.430562,4.495027,3.493299
953,0,0.99,-0.01,1.142355,-1.553873,3.745589,4.15514
954,0,0.993,-0.007,1.146688,-1.001265,3.674615,3.387217
955,0,0.989,-0.011,0.577807,-1.0335,3.94737,3.611438
956,1,-0.01,0.991,-2.190529,2.10975,3.403925,3.634136
957,1,-0.01,0.991,-2.382724,2.472093,3.541286,3.868453
958,1,-0.013,0.988,-2.429113,2.218657,3.723007,3.693341
959,1,-0.011,0.99,-1.659148,2.199646,3.109677,3.807636
960,0,0.988,-0.012,1.13737,-1.168716,3.73684,3.132794
961,1,-0.011,0.99,-1.561044,1.714285,3.217033,3.811154
962,0,0.99,-0.01,1.010989,-1.397191,3.279902,3.391634
963,1,-0.012,0.989,-1.434314,1.105032,3.405064,3.667176
964,0,0.99,-0.01,2.039199,-1.731978,4.063199,3.572811
965,0,0.991,-0.009,1.312764,-1.409297,3.957773,3.94962
966,0,0.99,-0.01,0.877918,-1.073651,4.433511,3.755498
967,0,0.989,-0.011,0.703256,-0.996356,3.466102,3.333229
968,0,0.988,-0.012,0.533595,-1.023938,3.132981,3.293607
969,0,0.988,-0.012,0.326237,-0.74847,3.757406,3.333114
970,0,0.99,-0.01,0.196977,-0.743359,3.561934,3.939239
971,1,-0.01,0.991,-2.839157,2.570221,3.74274,3.281517
972,1,-0.008,0.993,-4.109995,3.615666,4.638463,4.383045
973,1,-0.013,0.988,-2.402384,2.238168,3.452585,3.255231
974,1,-0.009,0.992,-2.706039,2.947315,4.131789,4.172237
975,1,-0.011,0.99,-2.440829,2.262937,4.071583,3.360479
976,0,0.988,-0.012,0.987164,-1.06858,3.138995,3.26495
977,0,0.994,-0.006,1.235865,-1.222207,3.286878,4.126756
978,1,-0.009,0.992,-1.895222,2.248501,3.536399,3.363546
979,1,-0.01,0.991,-1.8226,2.38942,3.678005,4.059156
980,0,0.991,-0.009,1.819371,-1.152363,4.479768,3.413086
981,0,0.986,-0.014,0.934479,-1.199376,3.437443,3.603272
982,0,0.989,-0.011,1.076713,-1.092697,3.701945,3.612125
983,0,0.99,-0.01,0.917117,-0.986567,3.527142,3.527828
984,1,-0.012,0.989,-2.060783,1.906848,3.536607,3.343331
985,0,0.987,-0.013,0.430024,-1.113861,3.876101,3.985115
986,0,0.99,-0.01,0.457905,-1.059632,3.248055,4.063681
987,1,-0.011,0.99,-2.440379,2.525437,3.375815,3.749897
988,0,0.989,-0.011,0.762309,-1.081603,3.607607,3.747161
989,1,-0.014,0.987,-2.196052,2.022606,3.416631,3.361626
990,1,-0.009,0.992,-2.324813,2.208439,3.909267,3.734631
991,0,0.987,-0.013,0.572233,-0.945982,3.316498,3.227371
992,0,0.989,-0.011,0.744213,-1.122915,3.462185,3.641243
993,1,-0.01,0.991,-2.275759,2.32187,3.689704,3.603848
994,1,-0.013,0.988,-1.788918,2.248033,3.214302,3.878807
995,0,0.993,-0.007,1.375361,-1.127278,4.706159,3.752217
996,0,0.99,-0.01,0.922618,-1.073913,3.625959,3.409063
997,1,-0.012,0.989,-1.862088,1.870209,3.456661,3.541377
998,1,-0.008,0.993,-2.805952,2.938027,4.435298,4.373444
999,0,0.989,-0.011,1.418123,-1.43665,3.801435,3.719054
1000,0,0.989,-0.011,0.696454,-1.100479,3.77491,3.29599
1001,0,0.992,-0.008,0.767107,-1.053411,4.14746,3.920249
1002,0,0.987,-0.013,0.665821,-1.113657,3.347946,3.531481
1003,0,0.991,-0.009,0.581757,-1.223774,3.585421,4.318148
1004,0,0.99,-0.01,0.306153,-0.960512,3.563035,3.739359
1005,0,0.991,-0.009,0.224758,-1.004146,4.291061,4.111589
1006,0,0.989,-0.011,-0.109755,-0.772679,4.236062,3.453396
1007,1,-0.011,0.99,-2.971269,2.766492,3.939563,3.832094
1008,1,-0.013,0.988,-2.116127,1.989322,3.231567,3.038474
1009,0,0.989,-0.011,-0.656548,-0.593142,3.96082,3.033813
1010,0,0.99,-0.01,0.739666,-0.671221,4.099087,3.079474
1011,1,-0.012,0.989,-2.42391,2.881246,3.523329,3.978973
1012,1,-0.013,0.988,-2.763023,1.993096,3.813237,2.846439
1013,0,0.987,-0.013,0.420527,-0.756062,3.20301,3.457205
1014,1,-0.013,0.988,-1.891998,2.142351,3.492904,3.580859
1015,1,-0.013,0.988,-1.669718,2.287745,3.27639,3.699262
1016,0,0.989,-0.011,1.205836,-1.12195,4.122525,4.017826
1017,1,-0.007,0.994,-1.779941,3.010986,3.861708,4.776659
1018,0,0.99,-0.01,1.370207,-1.284795,3.468391,3.759832
1019,0,0.989,-0.011,1.703199,-1.356723,3.584385,3.691281
1020,1,-0.01,0.991,-2.058889,2.545958,3.515008,4.036926
1021,0,0.992,-0.008,1.687551,-1.350204,4.079097,4.192689
1022,1,-0.011,0.99,-1.818603,2.511683,3.403563,3.732089
1023,0,0.99,-0.01,1.24152,-1.047087,3.992595,3.313109
1024,0,0.992,-0.008,1.779009,-1.376346,4.209614,3.770353
1025,1,-0.011,0.99,-1.827093,1.952435,3.561218,3.541687
1026,1,-0.014,0.987,-1.642353,1.513063,3.267386,3.095118
1027,1,-0.013,0.988,-1.808672,1.763262,3.564195,3.393171
1028,1,-0.012,0.989,-1.794304,1.365715,3.702864,2.877654
1029,0,0.988,-0.012,1.315552,-1.193849,3.612576,3.331921
1030,0,0.992,-0.008,1.97387,-1.799356,3.759107,3.869496
1031,0,0.991,-0.009,1.988001,-1.282469,4.381612,3.605635
1032,1,-0.011,0.99,-1.350863,1.805972,2.919063,3.900496
1033,0,0.989,-0.011,1.280217,-1.098718,3.580148,3.180323
1034,1,-0.01,0.991,-1.7505,2.281805,3.245358,3.834481
1035,0,0.988,-0.012,1.022829,-1.186941,3.493484,3.469961
1036,0,0.989,-0.011,1.57904,-1.453257,3.886643,3.645771
1037,1,-0.012,0.989,-1.548128,1.838178,3.021592,3.564822
1038,0,0.99,-0.01,1.259093,-1.214364,3.644502,3.823957
1039,0,0.991,-0.009,1.113687,-0.909226,4.165525,3.496611
1040,1,-0.015,0.986,-2.096203,1.531174,3.343363,2.819849
1041,1,-0.007,0.994,-2.787682,2.525694,4.32503,3.713081
1042,0,0.986,-0.014,0.685335,-1.163774,2.945348,3.335902
1043,0,0.989,-0.011,1.046253,-0.943473,4.076061,3.361423
1044,1,-0.011,0.99,-1.852962,1.893161,3.203493,3.11966
1045,0,0.99,-0.01,1.063181,-0.920119,3.946899,3.264711
1046,0,0.991,-0.009,0.731424,-0.90707,3.618392,3.337214
1047,1,-0.013,0.988,-2.576837,2.203015,3.575407,3.411312
1048,1,-0.011,0.99,-1.608268,1.9679,2.803905,3.312617
1049,1,-0.012,0.989,-2.157393,2.271834,3.678439,3.711145
1050,1,-0.01,0.991,-1.776409,1.912683,3.54788,3.642656
1051,1,-0.009,0.992,-1.761046,2.147422,3.851805,3.872145
1052,0,0.989,-0.011,1.069248,-1.400777,3.2365,3.905807
1053,1,-0.009,0.992,-1.803321,1.892133,4.058367,3.860421
1054,0,0.995,-0.005,2.43011,-1.801279,4.771162,4.259152
1055,1,-0.014,0.987,-1.715768,0.926793,3.838751,2.967859
1056,1,-0.012,0.989,-1.590284,1.462243,3.748326,3.595196
1057,0,0.992,-0.008,2.120652,-1.638477,4.264734,3.583329
1058,0,0.987,-0.013,1.752177,-1.569241,3.773726,3.347334
1059,1,-0.009,0.992,-1.420597,1.405909,3.92891,3.655237
1060,1,-0.009,0.992,-1.321922,1.535219,3.564629,4.039301
1061,0,0.991,-0.009,1.854492,-1.36775,3.721326,3.299277
1062,1,-0.004,0.997,-1.855347,2.537176,5.101648,4.848769
1063,1,-0.01,0.991,-1.281746,1.262924,3.584907,3.694539
1064,0,0.989,-0.011,1.912682,-1.986844,3.769937,3.622675
1065,1,-0.008,0.993,-1.715258,1.763633,4.592572,4.156045
1066,0,0.991,-0.009,2.307034,-1.69567,3.855121,2.955044
1067,1,-0.011,0.99,-1.323098,0.850471,3.841339,3.737992
1068,1,-0.01,0.991,-1.303975,1.14279,3.862607,4.290725
1069,1,-0.014,0.987,-1.024611,0.579643,3.387303,3.696664
1070,1,-0.01,0.991,-0.990959,0.520112,3.923922,3.550722
1071,1,-0.01,0.991,-0.730153,0.442432,3.152628,4.35063
1072,0,0.992,-0.008,3.017017,-3.185505,4.126323,4.061053
1073,1,-0.008,0.993,-0.725569,0.001277,3.838085,4.230824
1074,1,-0.009,0.992,-0.709219,-0.247677,3.940013,4.079
1075,0,0.99,-0.01,3.26524,-2.585617,4.36501,3.623664
1076,0,0.991,-0.009,2.710399,-2.219705,3.710076,3.567376
1077,0,0.989,-0.011,2.228256,-2.230529,3.353202,3.55201
1078,1,-0.011,0.99,-0.931716,0.79697,3.633902,2.938628
1079,1,-0.011,0.99,-0.922202,1.171651,3.435872,3.926219
1080,0,0.993,-0.007,3.226938,-1.667813,4.828992,3.559052
1081,1,-0.005,0.996,-1.121084,1.881978,4.08502,4.877448
1082,0,0.993,-0.007,2.786266,-2.400055,4.233948,4.328648
1083,1,-0.011,0.99,-1.037728,1.483844,3.300669,4.219693
1084,1,-0.009,0.992,-1.030196,1.023151,3.615712,3.836845
1085,0,0.99,-0.01,2.642225,-2.196596,4.275065,4.001726
1086,0,0.991,-0.009,2.39754,-1.527802,4.316918,3.489051
1087,1,-0.011,0.99,-1.362362,1.09349,3.956115,3.275437
1088,1,-0.011,0.99,-1.061607,0.771033,3.439277,3.06222
1089,0,0.989,-0.011,1.799314,-2.190653,3.255634,4.048041
1090,1,-0.008,0.993,-1.370673,1.467718,4.333626,4.299565
1091,1,-0.008,0.993,-1.205184,1.398884,3.71347,3.97341
1092,1,-0.01,0.991,-0.977975,0.585281,3.505344,3.724688
1093,1,-0.01,0.991,-1.162672,0.688573,4.094251,3.877916
1094,1,-0.012,0.989,-0.837356,0.059354,3.347564,3.086261
1095,0,0.988,-0.012,2.427016,-2.47279,3.67477,3.609015
1096,1,-0.015,0.986,-0.718039,-0.11384,3.535109,3.665121
1097,0,0.991,-0.009,3.046222,-2.41206,4.243749,3.710402
1098,0,0.993,-0.007,2.888699,-1.89727,4.270598,3.166999
1099,1,-0.01,0.991,-0.843198,0.710743,3.383719,3.639885
1100,0,0.99,-0.01,2.267092,-2.451989,3.564972,3.708368
1101,1,-0.011,0.99,-1.223121,1.233316,3.675626,3.738089
1102,1,-0.008,0.993,-1.144974,1.136736,3.818797,3.039454
1103,0,0.993,-0.007,3.397051,-1.815121,4.691589,3.326995
1104,0,0.99,-0.01,2.307904,-1.89696,4.040241,3.461484
1105,1,-0.012,0.989,-1.086634,0.646943,3.686935,3.207007
1106,0,0.989,-0.011,1.786974,-1.983983,3.366733,3.747193
1107,1,-0.013,0.988,-0.958265,0.38274,3.132271,3.561268
1108,1,-0.008,0.993,-1.180783,1.063186,3.722613,3.464187
1109,0,0.989,-0.011,2.120445,-2.003636,3.744002,3.401494
1110,1,-0.011,0.99,-0.813311,0.794194,2.845619,4.243455
1111,0,0.989,-0.011,2.147521,-1.851532,3.6614,3.294637
1112,1,-0.011,0.99,-1.150322,1.176657,3.466686,3.766868
1113,1,-0.01,0.991,-1.026409,0.83363,3.42571,3.379752
1114,1,-0.012,0.989,-0.918231,0.717517,2.89887,3.114759
1115,1,-0.012,0.989,-0.816495,0.26957,3.222386,3.904278
1116,1,-0.012,0.989,-0.882064,0.487928,3.311975,3.670932
1117,1,-0.012,0.989,-0.693145,-0.188958,3.225077,3.675467
1118,0,0.992,-0.008,3.05248,-2.74585,4.102637,3.642211
1119,0,0.994,-0.006,3.850531,-3.044259,4.536148,4.124626
1120,1,-0.012,0.989,-0.800223,0.362388,3.255035,4.278915
1121,0,0.989,-0.011,2.412578,-2.833094,3.558443,4.205149
1122,0,0.989,-0.011,2.268382,-1.982631,3.395588,3.230584
1123,0,0.989,-0.011,1.803203,-1.971674,3.103092,3.564444
1124,1,-0.014,0.987,-0.832484,0.90508,3.151742,3.768914
1125,1,-0.01,0.991,-1.002966,0.990415,3.484613,3.579578
1126,0,0.992,-0.008,2.500323,-1.944003,3.952351,3.701155
1127,1,-0.011,0.99,-1.213238,1.159602,3.43433,3.871454
1128,1,-0.011,0.99,-0.961181,0.735407,3.452474,3.35134
1129,1,-0.012,0.989,-0.971931,1.075477,3.120431,3.52399
1130,1,-0.011,0.99,-0.939648,1.072,3.264699,3.598408
1131,0,0.99,-0.01,2.381623,-2.004647,3.749954,3.624862
1132,0,0.993,-0.007,2.696816,-2.434098,4.296576,3.832381
1133,1,-0.011,0.99,-1.065066,0.853899,3.247396,3.470709
1134,1,-0.015,0.986,-0.698647,0.082366,2.867192,3.110813
1135,0,0.991,-0.009,2.213151,-2.485764,3.445776,3.975773
1136,1,-0.009,0.992,-1.272447,0.877066,3.939171,3.822861
1137,0,0.99,-0.01,2.320805,-2.241663,3.977694,3.610806
1138,1,-0.012,0.989,-0.71606,0.534567,2.599957,3.849364
1139,0,0.988,-0.012,2.186143,-2.324169,3.354151,3.714085
1140,1,-0.013,0.988,-0.835503,0.530392,3.384161,3.161239
1141,1,-0.014,0.987,-0.891193,0.440638,3.202791,3.09036
1142,0,0.991,-0.009,2.371172,-2.448076,2.921378,3.527893
1143,1,-0.01,0.991,-1.179712,1.027519,3.739239,4.138611
1144,1,-0.012,0.989,-1.109173,0.643397,3.400504,3.483245
1145,0,0.992,-0.008,2.429353,-2.09325,3.251034,3.753729
1146,0,0.989,-0.011,2.500917,-1.486177,3.846708,2.820575
1147,0,0.989,-0.011,1.843026,-1.620087,3.331352,3.410615
1148,0,0.991,-0.009,2.222061,-2.307044,3.626471,4.034972
1149,0,0.987,-0.013,1.933057,-1.631588,3.663257,3.602516
1150,1,-0.014,0.987,-1.217693,1.261116,3.112517,3.425825
1151,0,0.988,-0.012,1.408316,-1.422867,3.3316,3.449376
1152,0,0.989,-0.011,1.334588,-1.467165,2.892776,3.343292
1153,0,0.989,-0.011,1.363355,-1.246477,3.772811,3.323864
1154,1,-0.007,0.994,-1.308513,2.890992,2.905453,4.88957
1155,0,0.988,-0.012,0.921361,-1.172415,3.228663,3.480793
1156,1,-0.01,0.991,-2.26717,2.42071,4.164688,3.860749
1157,1,-0.011,0.99,-1.504505,2.036057,3.048876,3.581771
1158,0,0.987,-0.013,1.192722,-1.229713,3.257055,3.359456
1159,1,-0.011,0.99,-1.840164,2.031617,3.490791,3.661364
1160,0,0.991,-0.009,1.657567,-1.392773,3.731792,3.769979
1161,1,-0.012,0.989,-1.379039,2.010378,2.783397,3.764478
1162,1,-0.008,0.993,-1.636501,1.914232,3.747548,3.60733
1163,1,-0.013,0.988,-1.370361,1.60429,3.106365,3.42567
1164,1,-0.011,0.99,-1.196648,1.6984,3.237516,3.686522
1165,1,-0.011,0.99,-1.258363,1.740597,3.540735,3.805741
1166,0,0.992,-0.008,2.200624,-1.990741,3.568504,4.168521
1167,1,-0.013,0.988,-0.857484,1.394883,3.029357,4.08616
1168,0,0.991,-0.009,2.248095,-2.049294,3.341316,3.843008
1169,1,-0.011,0.99,-1.05238,1.366198,3.381063,3.644562
1170,1,-0.012,0.989,-0.960973,1.208439,3.102396,3.72706
1171,1,-0.012,0.989,-0.965069,0.528804,3.548602,3.417819
1172,0,0.99,-0.01,2.606549,-1.817121,3.855051,3.189042
1173,0,0.988,-0.012,2.337367,-1.935298,3.680366,3.230899
1174,0,0.99,-0.01,2.695561,-2.214732,3.941686,3.516043
1175,0,0.99,-0.01,2.040177,-2.294811,3.413087,4.15264
1176,1,-0.009,0.992,-1.236363,1.259144,3.459726,3.954552
1177,1,-0.01,0.991,-1.053562,1.57875,3.239397,4.538511
1178,1,-0.007,0.994,-1.330893,1.414835,4.022764,3.706739
1179,0,0.991,-0.009,2.440232,-2.379745,3.831323,3.915989
1180,0,0.989,-0.011,1.862652,-1.927746,3.206521,3.334203
1181,0,0.989,-0.011,2.037923,-1.772361,3.598028,3.571222
1182,0,0.989,-0.011,1.95471,-1.750857,3.778764,3.513536
1183,0,0.992,-0.008,2.147524,-1.971397,4.141288,3.881098
1184,0,0.991,-0.009,1.531394,-1.41552,3.856986,3.619931
1185,0,0.989,-0.011,1.14783,-1.460379,3.609924,3.811164
1186,0,0.99,-0.01,0.504018,-1.285926,3.452016,3.453623
1187,1,-0.008,0.993,-2.055415,2.363038,3.309062,4.214813
1188,0,0.99,-0.01,0.30381,-0.960379,3.48772,2.977466
1189,0,0.991,-0.009,0.431123,-1.089551,4.686648,3.731523
1190,1,-0.009,0.992,-3.053687,2.494649,4.028124,3.774768
1191,1,-0.007,0.994,-2.678767,2.599702,3.763142,3.965747
1192,0,0.991,-0.009,0.469104,-0.996345,4.275058,3.532762
1193,0,0.99,-0.01,0.544751,-0.968903,3.306634,3.335346
1194,1,-0.002,0.999,-3.660587,3.544567,5.085081,5.050694
1195,0,0.99,-0.01,0.443419,-0.861013,3.811558,3.46227
1196,0,0.988,-0.012,0.623334,-0.90043,3.677011,3.127933
1197,1,-0.011,0.99,-2.433472,2.6056,3.634998,3.859919
1198,0,0.99,-0.01,0.367061,-0.982609,3.305059,3.659537
1199,0,0.99,-0.01,0.301836,-0.966725,3.381151,3.772762
1200,1,-0.01,0.991,-2.64252,2.714442,4.006886,3.836781
1201,0,0.991,-0.009,0.630985,-0.97609,3.958554,3.881213
1202,0,0.989,-0.011,0.321156,-0.783405,4.046919,3.387017
1203,0,0.989,-0.011,0.325989,-0.943926,3.395614,3.851131
1204,0,0.993,-0.007,0.46188,-0.767086,4.262514,3.530408
1205,0,0.991,-0.009,0.138381,-0.724017,3.90365,3.499691
1206,1,-0.011,0.99,-2.363799,2.741457,3.117233,3.648277
1207,0,0.992,-0.008,0.438687,-0.892833,4.729081,4.270046
1208,1,-0.009,0.992,-2.465366,3.397326,3.460886,4.519587
1209,1,-0.011,0.99,-2.248386,2.647957,3.280786,3.782917
1210,1,-0.007,0.994,-2.097871,3.322726,3.369975,4.691358
1211,1,-0.012,0.989,-2.119199,2.143912,3.221235,3.258713
1212,1,-0.008,0.993,-1.386421,2.451936,2.855177,3.637305
1213,0,0.993,-0.007,1.781857,-0.983784,3.718862,3.04111
1214,0,0.993,-0.007,1.876091,-1.450038,3.963046,4.272409
1215,0,0.99,-0.01,1.361044,-0.940963,3.805023,3.021008
1216,0,0.99,-0.01,1.093635,-1.186488,3.2305,3.549687
1217,0,0.989,-0.011,0.810266,-0.876891,3.918894,2.890361
1218,1,-0.008,0.993,-1.727699,2.997098,3.17746,4.437293
1219,0,0.99,-0.01,0.556998,-0.823587,4.01825,3.39547
1220,0,0.987,-0.013,0.474856,-0.998931,3.160524,3.51736
1221,1,-0.012,0.989,-2.293947,1.971969,3.297235,2.937662
1222,0,0.988,-0.012,0.345486,-0.896661,3.699837,3.58715
